Date,Hour,MWh,kWh
3/10/23,14.0,73.22,73220.0
3/10/23,15.0,72.99,72990.0
3/10/23,16.0,73.0,73000.0
3/10/23,17.0,73.12,73120.0
3/10/23,18.0,72.97,72970.0
3/10/23,19.0,72.86,72860.0
3/10/23,20.0,72.77,72770.0
3/10/23,21.0,72.44,72440.0
3/10/23,22.0,72.11,72110.0
3/10/23,23.0,72.06,72060.0
3/10/23,24.0,71.88,71880.0
3/11/23,1.0,71.78,71780.0
3/11/23,2.0,71.76,71760.0
3/11/23,3.0,71.5,71500.0
3/11/23,4.0,71.34,71340.0
3/11/23,5.0,71.13,71130.0
3/11/23,6.0,70.95,70950.0
3/11/23,7.0,70.78,70780.0
3/11/23,8.0,70.71,70710.0
3/11/23,9.0,71.6,71600.0
3/11/23,10.0,71.95,71950.0
3/11/23,11.0,72.27,72270.0
3/11/23,12.0,72.63,72630.0
3/11/23,13.0,72.78,72780.0
3/11/23,14.0,72.98,72980.0
3/11/23,15.0,72.72,72720.0
3/11/23,16.0,73.02,73020.0
3/11/23,17.0,72.79,72790.0
3/11/23,18.0,72.16,72160.0
3/11/23,19.0,71.24,71240.0
3/11/23,20.0,70.31,70310.0
3/11/23,21.0,70.71,70710.0
3/11/23,22.0,71.16,71160.0
3/11/23,23.0,72.09,72090.0
3/11/23,24.0,72.22,72220.0
3/12/23,1.0,72.13,72130.0
3/12/23,2.0,72.19,72190.0
3/12/23,4.0,72.26,72260.0
3/12/23,5.0,72.14,72140.0
3/12/23,6.0,72.04,72040.0
3/12/23,7.0,72.29,72290.0
3/12/23,8.0,72.84,72840.0
3/12/23,9.0,73.2,73200.0
3/12/23,10.0,73.11,73110.0
3/12/23,11.0,72.41,72410.0
3/12/23,12.0,71.22,71220.0
3/12/23,13.0,71.02,71020.0
3/12/23,14.0,71.47,71470.0
3/12/23,15.0,72.09,72090.0
3/12/23,16.0,72.25,72250.0
3/12/23,17.0,72.48,72480.0
3/12/23,18.0,71.76,71760.0
3/12/23,19.0,71.52,71520.0
3/12/23,20.0,71.84,71840.0
3/12/23,21.0,71.56,71560.0
3/12/23,22.0,71.36,71360.0
3/12/23,23.0,71.55,71550.0
3/12/23,24.0,71.48,71480.0
3/13/23,1.0,71.52,71520.0
3/13/23,2.0,71.79,71790.0
3/13/23,3.0,71.77,71770.0
3/13/23,4.0,71.84,71840.0
3/13/23,5.0,71.76,71760.0
3/13/23,6.0,71.73,71730.0
3/13/23,7.0,71.79,71790.0
3/13/23,8.0,71.62,71620.0
3/13/23,9.0,71.77,71770.0
3/13/23,10.0,71.81,71810.0
3/13/23,11.0,72.22,72220.0
3/13/23,12.0,72.44,72440.0
3/13/23,13.0,72.64,72640.0
3/13/23,14.0,72.95,72950.0
3/13/23,15.0,73.26,73260.0
3/13/23,16.0,73.23,73230.0
3/13/23,17.0,72.91,72910.0
3/13/23,18.0,73.04,73040.0
3/13/23,19.0,73.0,73000.0
3/13/23,20.0,72.44,72440.0
3/13/23,21.0,71.96,71960.0
3/13/23,22.0,71.52,71520.0
3/13/23,23.0,71.44,71440.0
3/13/23,24.0,71.45,71450.0
3/14/23,1.0,71.92,71920.0
3/14/23,2.0,71.9,71900.0
3/14/23,3.0,71.67,71670.0
3/14/23,4.0,71.24,71240.0
3/14/23,5.0,71.14,71140.0
3/14/23,6.0,71.24,71240.0
3/14/23,7.0,71.02,71020.0
3/14/23,8.0,70.79,70790.0
3/14/23,9.0,71.1,71100.0
3/14/23,10.0,71.5,71500.0
3/14/23,11.0,71.74,71740.0
3/14/23,12.0,71.85,71850.0
3/14/23,13.0,72.1,72100.0
3/14/23,14.0,72.49,72490.0
3/14/23,15.0,72.74,72740.0
3/14/23,16.0,72.85,72850.0
3/14/23,17.0,73.13,73130.0
3/14/23,18.0,73.04,73040.0
3/14/23,19.0,72.93,72930.0
3/14/23,20.0,72.4,72400.0
3/14/23,21.0,72.22,72220.0
3/14/23,22.0,72.09,72090.0
3/14/23,23.0,71.75,71750.0
3/14/23,24.0,71.59,71590.0
3/15/23,1.0,71.44,71440.0
3/15/23,2.0,71.34,71340.0
3/15/23,3.0,71.19,71190.0
3/15/23,4.0,71.14,71140.0
3/15/23,5.0,71.1,71100.0
3/15/23,6.0,70.99,70990.0
3/15/23,7.0,70.87,70870.0
3/15/23,8.0,70.71,70710.0
3/15/23,9.0,70.88,70880.0
3/15/23,10.0,71.64,71640.0
3/15/23,11.0,70.42,70420.0
3/15/23,12.0,72.03,72030.0
3/15/23,13.0,72.59,72590.0
3/15/23,14.0,72.87,72870.0
3/15/23,15.0,73.2,73200.0
3/15/23,16.0,73.42,73420.0
3/15/23,17.0,73.34,73340.0
3/15/23,18.0,73.39,73390.0
3/15/23,19.0,73.21,73210.0
3/15/23,20.0,72.93,72930.0
3/15/23,21.0,71.9,71900.0
3/15/23,22.0,71.38,71380.0
3/15/23,23.0,71.52,71520.0
3/15/23,24.0,71.63,71630.0
3/16/23,1.0,71.72,71720.0
3/16/23,2.0,71.63,71630.0
3/16/23,3.0,71.47,71470.0
3/16/23,4.0,71.35,71350.0
3/16/23,5.0,71.51,71510.0
3/16/23,6.0,71.28,71280.0
3/16/23,7.0,71.25,71250.0
3/16/23,8.0,71.07,71070.0
3/16/23,9.0,71.28,71280.0
3/16/23,10.0,72.3,72300.0
3/16/23,11.0,73.54,73540.0
3/16/23,12.0,73.72,73720.0
3/16/23,13.0,73.95,73950.0
3/16/23,14.0,73.79,73790.0
3/16/23,15.0,73.59,73590.0
3/16/23,16.0,73.78,73780.0
3/16/23,17.0,73.26,73260.0
3/16/23,18.0,73.31,73310.0
3/16/23,19.0,72.92,72920.0
3/16/23,20.0,72.06,72060.0
3/16/23,21.0,72.09,72090.0
3/16/23,22.0,72.17,72170.0
3/16/23,23.0,73.18,73180.0
3/16/23,24.0,73.38,73380.0
3/17/23,1.0,73.18,73180.0
3/17/23,2.0,72.82,72820.0
3/17/23,3.0,72.48,72480.0
3/17/23,4.0,72.43,72430.0
3/17/23,5.0,72.35,72350.0
3/17/23,6.0,72.38,72380.0
3/17/23,7.0,72.5,72500.0
3/17/23,8.0,72.84,72840.0
3/17/23,9.0,73.57,73570.0
3/17/23,10.0,73.77,73770.0
3/17/23,11.0,73.94,73940.0
3/17/23,12.0,73.94,73940.0
3/17/23,13.0,73.7,73700.0
3/17/23,14.0,73.33,73330.0
3/17/23,15.0,72.8,72800.0
3/17/23,16.0,72.62,72620.0
3/17/23,17.0,72.23,72230.0
3/17/23,18.0,72.23,72230.0
3/17/23,19.0,71.89,71890.0
3/17/23,20.0,69.63,69630.0
3/17/23,21.0,69.35,69350.0
3/17/23,22.0,69.61,69610.0
3/17/23,23.0,72.27,72270.0
3/17/23,24.0,73.05,73050.0
3/18/23,1.0,72.45,72450.0
3/18/23,2.0,71.86,71860.0
3/18/23,3.0,71.74,71740.0
3/18/23,4.0,71.62,71620.0
3/18/23,5.0,71.07,71070.0
3/18/23,6.0,70.82,70820.0
3/18/23,7.0,70.4,70400.0
3/18/23,8.0,70.32,70320.0
3/18/23,9.0,70.75,70750.0
3/18/23,10.0,71.12,71120.0
3/18/23,11.0,70.9,70900.0
3/18/23,12.0,71.42,71420.0
3/18/23,13.0,71.77,71770.0
3/18/23,14.0,72.14,72140.0
3/18/23,15.0,72.49,72490.0
3/18/23,16.0,72.67,72670.0
3/18/23,17.0,72.57,72570.0
3/18/23,18.0,72.18,72180.0
3/18/23,19.0,72.09,72090.0
3/18/23,20.0,71.66,71660.0
3/18/23,21.0,71.52,71520.0
3/18/23,22.0,71.42,71420.0
3/18/23,23.0,71.22,71220.0
3/18/23,24.0,71.67,71670.0
3/19/23,1.0,72.33,72330.0
3/19/23,2.0,72.18,72180.0
3/19/23,3.0,72.13,72130.0
3/19/23,4.0,72.05,72050.0
3/19/23,5.0,71.87,71870.0
3/19/23,6.0,71.65,71650.0
3/19/23,7.0,71.47,71470.0
3/19/23,8.0,71.43,71430.0
3/19/23,9.0,71.41,71410.0
3/19/23,10.0,71.7,71700.0
3/19/23,11.0,71.95,71950.0
3/19/23,12.0,72.13,72130.0
3/19/23,13.0,72.47,72470.0
3/19/23,14.0,72.5,72500.0
3/19/23,15.0,72.72,72720.0
3/19/23,16.0,73.02,73020.0
3/19/23,17.0,72.95,72950.0
3/19/23,18.0,72.74,72740.0
3/19/23,19.0,72.79,72790.0
3/19/23,20.0,72.59,72590.0
3/19/23,21.0,72.26,72260.0
3/19/23,22.0,72.02,72020.0
3/19/23,23.0,71.79,71790.0
3/19/23,24.0,71.69,71690.0
3/20/23,1.0,71.6,71600.0
3/20/23,2.0,71.38,71380.0
3/20/23,3.0,71.24,71240.0
3/20/23,4.0,71.26,71260.0
3/20/23,5.0,71.11,71110.0
3/20/23,6.0,71.02,71020.0
3/20/23,7.0,71.04,71040.0
3/20/23,8.0,71.0,71000.0
3/20/23,9.0,70.82,70820.0
3/20/23,10.0,71.39,71390.0
3/20/23,11.0,71.94,71940.0
3/20/23,12.0,72.31,72310.0
3/20/23,13.0,72.9,72900.0
3/20/23,14.0,73.05,73050.0
3/20/23,15.0,73.36,73360.0
3/20/23,16.0,73.46,73460.0
3/20/23,17.0,73.76,73760.0
3/20/23,18.0,73.43,73430.0
3/20/23,19.0,73.58,73580.0
3/20/23,20.0,72.91,72910.0
3/20/23,21.0,72.37,72370.0
3/20/23,22.0,72.01,72010.0
3/20/23,23.0,71.92,71920.0
3/20/23,24.0,71.75,71750.0
3/21/23,1.0,71.98,71980.0
3/21/23,2.0,71.56,71560.0
3/21/23,3.0,71.46,71460.0
3/21/23,4.0,71.38,71380.0
3/21/23,5.0,71.4,71400.0
3/21/23,6.0,71.55,71550.0
3/21/23,7.0,71.55,71550.0
3/21/23,8.0,71.49,71490.0
3/21/23,9.0,71.44,71440.0
3/21/23,10.0,71.95,71950.0
3/21/23,11.0,72.62,72620.0
3/21/23,12.0,72.22,72220.0
3/21/23,13.0,72.15,72150.0
3/21/23,14.0,72.57,72570.0
3/21/23,15.0,72.81,72810.0
3/21/23,16.0,72.82,72820.0
3/21/23,17.0,73.02,73020.0
3/21/23,18.0,72.83,72830.0
3/21/23,19.0,73.15,73150.0
3/21/23,20.0,72.13,72130.0
3/21/23,21.0,71.6,71600.0
3/21/23,22.0,71.9,71900.0
3/21/23,23.0,72.27,72270.0
3/21/23,24.0,72.48,72480.0
3/22/23,1.0,72.54,72540.0
3/22/23,2.0,72.09,72090.0
3/22/23,3.0,71.68,71680.0
3/22/23,4.0,71.97,71970.0
3/22/23,5.0,72.25,72250.0
3/22/23,6.0,71.96,71960.0
3/22/23,7.0,71.83,71830.0
3/22/23,8.0,71.7,71700.0
3/22/23,9.0,71.95,71950.0
3/22/23,10.0,72.84,72840.0
3/22/23,11.0,73.23,73230.0
3/22/23,12.0,73.42,73420.0
3/22/23,13.0,73.33,73330.0
3/22/23,14.0,73.57,73570.0
3/22/23,15.0,73.48,73480.0
3/22/23,16.0,73.31,73310.0
3/22/23,17.0,72.12,72120.0
3/22/23,18.0,72.58,72580.0
3/22/23,19.0,71.78,71780.0
3/22/23,20.0,71.31,71310.0
3/22/23,21.0,71.55,71550.0
3/22/23,22.0,70.89,70890.0
3/22/23,23.0,70.62,70620.0
3/22/23,24.0,70.49,70490.0
3/23/23,1.0,71.95,71950.0
3/23/23,2.0,72.89,72890.0
3/23/23,3.0,72.76,72760.0
3/23/23,4.0,73.08,73080.0
3/23/23,5.0,72.78,72780.0
3/23/23,6.0,73.05,73050.0
3/23/23,7.0,73.47,73470.0
3/23/23,8.0,73.07,73070.0
3/23/23,9.0,73.38,73380.0
3/23/23,10.0,73.53,73530.0
3/23/23,11.0,73.24,73240.0
3/23/23,12.0,72.71,72710.0
3/23/23,13.0,72.08,72080.0
3/23/23,14.0,70.82,70820.0
3/23/23,15.0,70.2,70200.0
3/23/23,16.0,69.7,69700.0
3/23/23,17.0,69.16,69160.0
3/23/23,18.0,69.58,69580.0
3/23/23,19.0,69.52,69520.0
3/23/23,20.0,69.81,69810.0
3/23/23,21.0,69.34,69340.0
3/23/23,22.0,68.94,68940.0
3/23/23,23.0,68.48,68480.0
3/23/23,24.0,68.85,68850.0
3/24/23,1.0,68.59,68590.0
3/24/23,2.0,68.21,68210.0
3/24/23,3.0,67.82,67820.0
3/24/23,4.0,67.67,67670.0
3/24/23,5.0,67.29,67290.0
3/24/23,6.0,67.19,67190.0
3/24/23,7.0,67.34,67340.0
3/24/23,8.0,67.23,67230.0
3/24/23,9.0,67.45,67450.0
3/24/23,10.0,67.83,67830.0
3/24/23,11.0,68.21,68210.0
3/24/23,12.0,69.16,69160.0
3/24/23,13.0,69.43,69430.0
3/24/23,14.0,69.36,69360.0
3/24/23,15.0,68.73,68730.0
3/24/23,16.0,67.98,67980.0
3/24/23,17.0,66.94,66940.0
3/24/23,18.0,67.31,67310.0
3/24/23,19.0,67.34,67340.0
3/24/23,20.0,67.38,67380.0
3/24/23,21.0,67.54,67540.0
3/24/23,22.0,67.26,67260.0
3/24/23,23.0,66.79,66790.0
3/24/23,24.0,67.39,67390.0
3/25/23,1.0,67.86,67860.0
3/25/23,2.0,68.86,68860.0
3/25/23,3.0,68.64,68640.0
3/25/23,4.0,68.63,68630.0
3/25/23,5.0,68.08,68080.0
3/25/23,6.0,68.21,68210.0
3/25/23,7.0,68.85,68850.0
3/25/23,8.0,68.8,68800.0
3/25/23,9.0,69.2,69200.0
3/25/23,10.0,69.19,69190.0
3/25/23,11.0,67.4,67400.0
3/25/23,12.0,66.59,66590.0
3/25/23,13.0,67.3,67300.0
3/25/23,14.0,68.49,68490.0
3/25/23,15.0,68.97,68970.0
3/25/23,16.0,69.16,69160.0
3/25/23,17.0,69.1,69100.0
3/25/23,18.0,68.49,68490.0
3/25/23,19.0,68.73,68730.0
3/25/23,20.0,68.61,68610.0
3/25/23,21.0,68.65,68650.0
3/25/23,22.0,69.27,69270.0
3/25/23,23.0,69.38,69380.0
3/25/23,24.0,69.27,69270.0
3/26/23,1.0,69.05,69050.0
3/26/23,2.0,69.12,69120.0
3/26/23,3.0,69.27,69270.0
3/26/23,4.0,69.12,69120.0
3/26/23,5.0,69.06,69060.0
3/26/23,6.0,68.94,68940.0
3/26/23,7.0,69.33,69330.0
3/26/23,8.0,69.51,69510.0
3/26/23,9.0,69.48,69480.0
3/26/23,10.0,69.09,69090.0
3/26/23,11.0,67.98,67980.0
3/26/23,12.0,66.61,66610.0
3/26/23,13.0,66.64,66640.0
3/26/23,14.0,67.95,67950.0
3/26/23,15.0,68.49,68490.0
3/26/23,16.0,68.77,68770.0
3/26/23,17.0,68.97,68970.0
3/26/23,18.0,68.3,68300.0
3/26/23,19.0,67.83,67830.0
3/26/23,20.0,67.63,67630.0
3/26/23,21.0,67.72,67720.0
3/26/23,22.0,67.62,67620.0
3/26/23,23.0,68.37,68370.0
3/26/23,24.0,68.73,68730.0
3/27/23,1.0,68.28,68280.0
3/27/23,2.0,68.31,68310.0
3/27/23,3.0,67.24,67240.0
3/27/23,4.0,66.7,66700.0
3/27/23,5.0,66.89,66890.0
3/27/23,6.0,66.93,66930.0
3/27/23,7.0,67.11,67110.0
3/27/23,8.0,67.69,67690.0
3/27/23,9.0,67.33,67330.0
3/27/23,10.0,67.29,67290.0
3/27/23,11.0,67.34,67340.0
3/27/23,12.0,67.33,67330.0
3/27/23,13.0,67.38,67380.0
3/27/23,14.0,67.27,67270.0
3/27/23,15.0,67.44,67440.0
3/27/23,16.0,67.62,67620.0
3/27/23,17.0,67.77,67770.0
3/27/23,18.0,67.68,67680.0
3/27/23,19.0,69.8,69800.0
3/27/23,20.0,72.18,72180.0
3/27/23,21.0,72.49,72490.0
3/27/23,22.0,73.29,73290.0
3/27/23,23.0,73.32,73320.0
3/27/23,24.0,73.47,73470.0
3/28/23,1.0,73.21,73210.0
3/28/23,2.0,72.64,72640.0
3/28/23,3.0,72.65,72650.0
3/28/23,4.0,72.73,72730.0
3/28/23,5.0,72.64,72640.0
3/28/23,6.0,72.4,72400.0
3/28/23,7.0,71.99,71990.0
3/28/23,8.0,72.53,72530.0
3/28/23,9.0,72.98,72980.0
3/28/23,10.0,73.14,73140.0
3/28/23,11.0,73.71,73710.0
3/28/23,12.0,73.65,73650.0
3/28/23,13.0,72.89,72890.0
3/28/23,14.0,72.98,72980.0
3/28/23,15.0,73.24,73240.0
3/28/23,16.0,72.27,72270.0
3/28/23,17.0,71.66,71660.0
3/28/23,18.0,72.44,72440.0
3/28/23,19.0,72.25,72250.0
3/28/23,20.0,72.8,72800.0
3/28/23,21.0,73.0,73000.0
3/28/23,22.0,72.54,72540.0
3/28/23,23.0,72.49,72490.0
3/28/23,24.0,73.23,73230.0
3/29/23,1.0,73.7,73700.0
3/29/23,2.0,73.26,73260.0
3/29/23,3.0,72.85,72850.0
3/29/23,4.0,72.68,72680.0
3/29/23,5.0,72.58,72580.0
3/29/23,6.0,72.28,72280.0
3/29/23,7.0,72.1,72100.0
3/29/23,8.0,72.02,72020.0
3/29/23,9.0,72.15,72150.0
3/29/23,10.0,72.58,72580.0
3/29/23,11.0,73.34,73340.0
3/29/23,12.0,73.89,73890.0
3/29/23,13.0,74.04,74040.0
3/29/23,14.0,74.03,74030.0
3/29/23,15.0,74.05,74050.0
3/29/23,16.0,73.67,73670.0
3/29/23,17.0,72.76,72760.0
3/29/23,18.0,72.01,72010.0
3/29/23,19.0,73.1,73100.0
3/29/23,20.0,73.25,73250.0
3/29/23,21.0,71.32,71320.0
3/29/23,22.0,71.96,71960.0
3/29/23,23.0,71.92,71920.0
3/29/23,24.0,71.57,71570.0
3/30/23,1.0,72.03,72030.0
3/30/23,2.0,72.81,72810.0
3/30/23,3.0,72.72,72720.0
3/30/23,4.0,72.05,72050.0
3/30/23,5.0,72.27,72270.0
3/30/23,6.0,72.0,72000.0
3/30/23,7.0,71.9,71900.0
3/30/23,8.0,71.67,71670.0
3/30/23,9.0,72.4,72400.0
3/30/23,10.0,73.65,73650.0
3/30/23,11.0,74.15,74150.0
3/30/23,12.0,74.54,74540.0
3/30/23,13.0,74.02,74020.0
3/30/23,14.0,73.98,73980.0
3/30/23,15.0,73.99,73990.0
3/30/23,16.0,74.13,74130.0
3/30/23,17.0,73.71,73710.0
3/30/23,18.0,73.59,73590.0
3/30/23,19.0,73.25,73250.0
3/30/23,20.0,72.19,72190.0
3/30/23,21.0,71.95,71950.0
3/30/23,22.0,72.14,72140.0
3/30/23,23.0,73.93,73930.0
3/30/23,24.0,73.48,73480.0
3/31/23,1.0,73.79,73790.0
3/31/23,2.0,73.3,73300.0
3/31/23,3.0,73.24,73240.0
3/31/23,4.0,73.34,73340.0
3/31/23,5.0,73.22,73220.0
3/31/23,6.0,73.23,73230.0
3/31/23,7.0,73.9,73900.0
3/31/23,8.0,73.43,73430.0
3/31/23,9.0,74.07,74070.0
3/31/23,10.0,74.36,74360.0
3/31/23,11.0,74.73,74730.0
3/31/23,12.0,74.4,74400.0
3/31/23,13.0,73.09,73090.0
3/31/23,14.0,72.55,72550.0
3/31/23,15.0,71.65,71650.0
3/31/23,16.0,70.74,70740.0
3/31/23,17.0,69.71,69710.0
3/31/23,18.0,70.28,70280.0
3/31/23,19.0,70.2,70200.0
3/31/23,20.0,70.59,70590.0
3/31/23,21.0,70.4,70400.0
3/31/23,22.0,70.43,70430.0
3/31/23,23.0,70.16,70160.0
3/31/23,24.0,70.17,70170.0
4/1/23,1.0,69.72,69720.0
4/1/23,2.0,69.29,69290.0
4/1/23,3.0,68.82,68820.0
4/1/23,4.0,69.84,69840.0
4/1/23,5.0,69.56,69560.0
4/1/23,6.0,69.45,69450.0
4/1/23,7.0,69.35,69350.0
4/1/23,8.0,70.23,70230.0
4/1/23,9.0,72.87,72870.0
4/1/23,10.0,72.71,72710.0
4/1/23,11.0,72.41,72410.0
4/1/23,12.0,71.48,71480.0
4/1/23,13.0,72.32,72320.0
4/1/23,14.0,70.78,70780.0
4/1/23,15.0,70.39,70390.0
4/1/23,16.0,72.1,72100.0
4/1/23,17.0,71.45,71450.0
4/1/23,18.0,70.76,70760.0
4/1/23,19.0,70.91,70910.0
4/1/23,20.0,71.36,71360.0
4/1/23,21.0,71.54,71540.0
4/1/23,22.0,70.99,70990.0
4/1/23,23.0,70.99,70990.0
4/1/23,24.0,70.57,70570.0
4/2/23,1.0,70.17,70170.0
4/2/23,2.0,69.5,69500.0
4/2/23,3.0,69.2,69200.0
4/2/23,4.0,69.13,69130.0
4/2/23,5.0,69.0,69000.0
4/2/23,6.0,68.57,68570.0
4/2/23,7.0,68.39,68390.0
4/2/23,8.0,68.14,68140.0
4/2/23,9.0,68.38,68380.0
4/2/23,10.0,68.78,68780.0
4/2/23,11.0,69.01,69010.0
4/2/23,12.0,69.29,69290.0
4/2/23,13.0,70.04,70040.0
4/2/23,14.0,70.97,70970.0
4/2/23,15.0,70.66,70660.0
4/2/23,16.0,70.96,70960.0
4/2/23,17.0,70.7,70700.0
4/2/23,18.0,70.73,70730.0
4/2/23,19.0,70.06,70060.0
4/2/23,20.0,69.66,69660.0
4/2/23,21.0,68.32,68320.0
4/2/23,22.0,67.71,67710.0
4/2/23,23.0,67.48,67480.0
4/2/23,24.0,67.64,67640.0
4/3/23,1.0,69.57,69570.0
4/3/23,2.0,71.26,71260.0
4/3/23,3.0,71.51,71510.0
4/3/23,4.0,71.56,71560.0
4/3/23,5.0,72.21,72210.0
4/3/23,6.0,72.77,72770.0
4/3/23,7.0,72.59,72590.0
4/3/23,8.0,72.62,72620.0
4/3/23,9.0,72.96,72960.0
4/3/23,10.0,72.81,72810.0
4/3/23,11.0,73.04,73040.0
4/3/23,12.0,73.73,73730.0
4/3/23,13.0,73.4,73400.0
4/3/23,14.0,74.06,74060.0
4/3/23,15.0,74.01,74010.0
4/3/23,16.0,73.76,73760.0
4/3/23,17.0,73.99,73990.0
4/3/23,18.0,73.21,73210.0
4/3/23,19.0,72.78,72780.0
4/3/23,20.0,72.16,72160.0
4/3/23,21.0,73.06,73060.0
4/3/23,22.0,73.22,73220.0
4/3/23,23.0,73.3,73300.0
4/3/23,24.0,73.34,73340.0
4/4/23,1.0,73.76,73760.0
4/4/23,2.0,74.16,74160.0
4/4/23,3.0,74.07,74070.0
4/4/23,4.0,74.29,74290.0
4/4/23,5.0,74.2,74200.0
4/4/23,6.0,74.1,74100.0
4/4/23,7.0,74.21,74210.0
4/4/23,8.0,73.97,73970.0
4/4/23,9.0,74.12,74120.0
4/4/23,10.0,74.37,74370.0
4/4/23,11.0,74.34,74340.0
4/4/23,12.0,74.37,74370.0
4/4/23,13.0,74.28,74280.0
4/4/23,14.0,73.59,73590.0
4/4/23,15.0,73.06,73060.0
4/4/23,16.0,72.38,72380.0
4/4/23,17.0,71.29,71290.0
4/4/23,18.0,70.78,70780.0
4/4/23,19.0,70.82,70820.0
4/4/23,20.0,71.09,71090.0
4/4/23,21.0,71.44,71440.0
4/4/23,22.0,71.24,71240.0
4/4/23,23.0,71.49,71490.0
4/4/23,24.0,71.69,71690.0
4/5/23,1.0,71.49,71490.0
4/5/23,2.0,71.77,71770.0
4/5/23,3.0,71.05,71050.0
4/5/23,4.0,70.77,70770.0
4/5/23,5.0,71.0,71000.0
4/5/23,6.0,71.57,71570.0
4/5/23,7.0,71.54,71540.0
4/5/23,8.0,70.98,70980.0
4/5/23,9.0,71.28,71280.0
4/5/23,10.0,72.6,72600.0
4/5/23,11.0,71.94,71940.0
4/5/23,12.0,70.49,70490.0
4/5/23,13.0,68.84,68840.0
4/5/23,14.0,67.63,67630.0
4/5/23,15.0,66.35,66350.0
4/5/23,16.0,65.93,65930.0
4/5/23,17.0,66.49,66490.0
4/5/23,18.0,66.48,66480.0
4/5/23,19.0,66.43,66430.0
4/5/23,20.0,66.72,66720.0
4/5/23,21.0,66.37,66370.0
4/5/23,22.0,66.18,66180.0
4/5/23,23.0,66.58,66580.0
4/5/23,24.0,69.15,69150.0
4/6/23,1.0,69.43,69430.0
4/6/23,2.0,69.3,69300.0
4/6/23,3.0,69.44,69440.0
4/6/23,4.0,69.17,69170.0
4/6/23,5.0,68.84,68840.0
4/6/23,6.0,68.92,68920.0
4/6/23,7.0,68.77,68770.0
4/6/23,8.0,68.37,68370.0
4/6/23,9.0,69.1,69100.0
4/6/23,10.0,69.53,69530.0
4/6/23,11.0,68.64,68640.0
4/6/23,12.0,69.53,69530.0
4/6/23,13.0,69.47,69470.0
4/6/23,14.0,69.4,69400.0
4/6/23,15.0,68.6,68600.0
4/6/23,16.0,68.72,68720.0
4/6/23,17.0,35.25,35250.0
4/6/23,18.0,50.92,50920.0
4/6/23,19.0,67.82,67820.0
4/6/23,20.0,67.21,67210.0
4/6/23,21.0,67.16,67160.0
4/6/23,22.0,67.27,67270.0
4/6/23,23.0,67.07,67070.0
4/6/23,24.0,66.86,66860.0
4/7/23,1.0,67.04,67040.0
4/7/23,2.0,67.32,67320.0
4/7/23,3.0,67.51,67510.0
4/7/23,4.0,67.32,67320.0
4/7/23,5.0,67.27,67270.0
4/7/23,6.0,67.39,67390.0
4/7/23,7.0,67.36,67360.0
4/7/23,8.0,67.51,67510.0
4/7/23,9.0,67.69,67690.0
4/7/23,10.0,67.76,67760.0
4/7/23,11.0,68.05,68050.0
4/7/23,12.0,68.14,68140.0
4/7/23,13.0,68.55,68550.0
4/7/23,14.0,68.03,68030.0
4/7/23,15.0,67.73,67730.0
4/7/23,16.0,67.25,67250.0
4/7/23,17.0,67.03,67030.0
4/7/23,18.0,67.91,67910.0
4/7/23,19.0,66.36,66360.0
4/7/23,20.0,67.42,67420.0
4/7/23,21.0,71.34,71340.0
4/7/23,22.0,70.88,70880.0
4/7/23,23.0,71.89,71890.0
4/7/23,24.0,71.86,71860.0
4/8/23,1.0,72.43,72430.0
4/8/23,2.0,72.4,72400.0
4/8/23,3.0,72.38,72380.0
4/8/23,4.0,72.23,72230.0
4/8/23,5.0,72.19,72190.0
4/8/23,6.0,72.35,72350.0
4/8/23,7.0,72.42,72420.0
4/8/23,8.0,72.3,72300.0
4/8/23,9.0,72.42,72420.0
4/8/23,10.0,72.46,72460.0
4/8/23,11.0,72.49,72490.0
4/8/23,12.0,72.46,72460.0
4/8/23,13.0,72.36,72360.0
4/8/23,14.0,72.31,72310.0
4/8/23,15.0,72.19,72190.0
4/8/23,16.0,70.57,70570.0
4/8/23,17.0,70.45,70450.0
4/8/23,18.0,70.59,70590.0
4/8/23,19.0,71.91,71910.0
4/8/23,20.0,71.94,71940.0
4/8/23,21.0,71.98,71980.0
4/8/23,22.0,71.95,71950.0
4/8/23,23.0,71.96,71960.0
4/8/23,24.0,71.96,71960.0
4/9/23,1.0,72.09,72090.0
4/9/23,2.0,72.07,72070.0
4/9/23,3.0,72.08,72080.0
4/9/23,4.0,72.1,72100.0
4/9/23,5.0,72.04,72040.0
4/9/23,6.0,72.01,72010.0
4/9/23,7.0,71.98,71980.0
4/9/23,8.0,71.88,71880.0
4/9/23,9.0,71.82,71820.0
4/9/23,10.0,71.88,71880.0
4/9/23,11.0,72.32,72320.0
4/9/23,12.0,72.97,72970.0
4/9/23,13.0,73.4,73400.0
4/9/23,14.0,73.76,73760.0
4/9/23,15.0,73.97,73970.0
4/9/23,16.0,74.1,74100.0
4/9/23,17.0,74.13,74130.0
4/9/23,18.0,74.08,74080.0
4/9/23,19.0,74.01,74010.0
4/9/23,20.0,73.9,73900.0
4/9/23,21.0,73.56,73560.0
4/9/23,22.0,73.16,73160.0
4/9/23,23.0,72.92,72920.0
4/9/23,24.0,72.82,72820.0
4/10/23,1.0,72.57,72570.0
4/10/23,2.0,72.39,72390.0
4/10/23,3.0,72.26,72260.0
4/10/23,4.0,72.25,72250.0
4/10/23,5.0,72.24,72240.0
4/10/23,6.0,72.18,72180.0
