January,Hour,kWh,MWh,February,Hour,kWh,MWh,March,Hour,kWh,MWh,April,Hour,kWh,MWh,May,Hour,kWh,MWh,June,Hour,kWh,MWh,July,Hour,kWh,MWh,August,Hour,kWh,MWh,September,Hour,kWh,MWh
1/19/23,22,"16,090.00",16.09,2/19/23,22,"15,818.00",15.818,3/19/23,23,"14,522.00",14.522,4/19/23,22,"15,153.00",15.153,5/19/23,22,"14,797.00",14.797,6/19/23,22,"15,111.00",15.111,7/19/23,22,"15,066.00",15.07,8/19/23,22,"15,131.00",15.13,9/19/23,22,"14,690.00",14.69
1/19/23,23,"16,090.00",16.09,2/19/23,23,"15,863.00",15.863,3/19/23,24,"14,509.00",14.509,4/19/23,23,"14,956.00",14.956,5/19/23,23,"14,781.00",14.781,6/19/23,23,"15,092.00",15.092,7/19/23,23,"14,985.00",14.99,8/19/23,23,"14,988.00",14.99,9/19/23,23,"14,674.00",14.67
1/19/23,24,"16,022.00",16.02,2/19/23,24,"15,941.00",15.941,3/20/23,1,"14,502.00",14.502,4/19/23,24,"14,842.00",14.842,5/19/23,24,"14,797.00",14.797,6/19/23,24,"15,034.00",15.034,7/19/23,24,"14,936.00",14.94,8/19/23,24,"14,875.00",14.88,9/19/23,24,"14,651.00",14.65
1/20/23,1,"15,976.00",15.98,2/20/23,1,"15,938.00",15.938,3/20/23,2,"14,496.00",14.496,4/20/23,1,"14,804.00",14.804,5/20/23,1,"14,810.00",14.81,6/20/23,1,"14,995.00",14.995,7/20/23,1,"14,891.00",14.89,8/20/23,1,"14,761.00",14.76,9/20/23,1,"14,638.00",14.64
1/20/23,2,"15,892.00",15.89,2/20/23,2,"15,886.00",15.886,3/20/23,3,"14,499.00",14.499,4/20/23,2,"14,778.00",14.778,5/20/23,2,"14,794.00",14.794,6/20/23,2,"14,998.00",14.998,7/20/23,2,"14,852.00",14.85,8/20/23,2,"14,719.00",14.72,9/20/23,2,"14,632.00",14.63
1/20/23,3,"15,837.00",15.84,2/20/23,3,"15,818.00",15.818,3/20/23,4,"14,493.00",14.493,4/20/23,3,"14,736.00",14.736,5/20/23,3,"14,758.00",14.758,6/20/23,3,"14,991.00",14.991,7/20/23,3,"14,826.00",14.83,8/20/23,3,"14,690.00",14.69,9/20/23,3,"14,616.00",14.62
1/20/23,4,"15,795.00",15.8,2/20/23,4,"15,756.00",15.756,3/20/23,5,"14,499.00",14.499,4/20/23,4,"14,693.00",14.693,5/20/23,4,"14,732.00",14.732,6/20/23,4,"14,991.00",14.991,7/20/23,4,"14,820.00",14.82,8/20/23,4,"14,697.00",14.7,9/20/23,4,"14,603.00",14.6
1/20/23,5,"15,740.00",15.74,2/20/23,5,"15,740.00",15.74,3/20/23,6,"14,493.00",14.493,4/20/23,5,"14,684.00",14.684,5/20/23,5,"14,716.00",14.716,6/20/23,5,"14,985.00",14.985,7/20/23,5,"14,875.00",14.88,8/20/23,5,"14,684.00",14.68,9/20/23,5,"14,606.00",14.61
1/20/23,6,"15,733.00",15.73,2/20/23,6,"15,776.00",15.776,3/20/23,7,"14,493.00",14.493,4/20/23,6,"14,664.00",14.664,5/20/23,6,"14,697.00",14.697,6/20/23,6,"14,979.00",14.979,7/20/23,6,"14,885.00",14.89,8/20/23,6,"14,687.00",14.69,9/20/23,6,"14,599.00",14.6
1/20/23,7,"15,720.00",15.72,2/20/23,7,"15,776.00",15.776,3/20/23,8,"14,489.00",14.489,4/20/23,7,"14,658.00",14.658,5/20/23,7,"14,690.00",14.69,6/20/23,7,"14,953.00",14.953,7/20/23,7,"14,891.00",14.89,8/20/23,7,"14,674.00",14.67,9/20/23,7,"14,596.00",14.6
1/20/23,8,"15,685.00",15.69,2/20/23,8,"15,814.00",15.814,3/20/23,9,"14,493.00",14.493,4/20/23,8,"14,671.00",14.671,5/20/23,8,"14,697.00",14.697,6/20/23,8,"14,949.00",14.949,7/20/23,8,"14,946.00",14.95,8/20/23,8,"14,752.00",14.75,9/20/23,8,"14,586.00",14.59
1/20/23,9,"15,708.00",15.71,2/20/23,9,"15,850.00",15.85,3/20/23,10,"14,518.00",14.518,4/20/23,9,"14,791.00",14.791,5/20/23,9,"14,726.00",14.726,6/20/23,9,"14,962.00",14.962,7/20/23,9,"15,163.00",15.16,8/20/23,9,"14,755.00",14.76,9/20/23,9,"14,619.00",14.62
1/20/23,10,"15,759.00",15.76,2/20/23,10,"16,012.00",16.012,3/20/23,11,"14,541.00",14.541,4/20/23,10,"15,040.00",15.04,5/20/23,10,"14,748.00",14.748,6/20/23,10,"14,995.00",14.995,7/20/23,10,"15,358.00",15.36,8/20/23,10,"14,855.00",14.86,9/20/23,10,"14,697.00",14.7
1/20/23,11,"15,785.00",15.79,2/20/23,11,"16,203.00",16.203,3/20/23,12,"14,596.00",14.596,4/20/23,11,"15,345.00",15.345,5/20/23,11,"14,726.00",14.726,6/20/23,11,"15,060.00",15.06,7/20/23,11,"15,516.00",15.52,8/20/23,11,"14,991.00",14.99,9/20/23,11,"14,752.00",14.75
1/20/23,12,"15,834.00",15.83,2/20/23,12,"16,446.00",16.446,3/20/23,13,"14,651.00",14.651,4/20/23,12,"15,636.00",15.636,5/20/23,12,"14,771.00",14.771,6/20/23,12,"15,147.00",15.147,7/20/23,12,"13,388.00",13.39,8/20/23,12,"15,189.00",15.19,9/20/23,12,"14,794.00",14.79
1/20/23,13,"15,905.00",15.91,2/20/23,13,"16,589.00",16.589,3/20/23,14,"14,687.00",14.687,4/20/23,13,"15,863.00",15.863,5/20/23,13,"14,791.00",14.791,6/20/23,13,"15,244.00",15.244,7/20/23,13,327,0.33,8/20/23,13,"15,312.00",15.31,9/20/23,13,"14,914.00",14.91
1/20/23,14,"15,951.00",15.95,2/20/23,14,"16,796.00",16.796,3/20/23,15,"14,755.00",14.755,4/20/23,14,"16,002.00",16.002,5/20/23,14,"14,923.00",14.923,6/20/23,14,"15,303.00",15.303,7/20/23,14,324,0.32,8/20/23,14,"15,384.00",15.38,9/20/23,14,"14,979.00",14.98
1/20/23,15,"15,976.00",15.98,2/20/23,15,"16,978.00",16.978,3/20/23,16,"14,823.00",14.823,4/20/23,15,"16,083.00",16.083,5/20/23,15,"14,927.00",14.927,6/20/23,15,"15,277.00",15.277,7/20/23,15,327,0.33,8/20/23,15,"15,523.00",15.52,9/20/23,15,"15,034.00",15.03
1/20/23,16,"15,986.00",15.99,2/20/23,16,"17,123.00",17.123,3/20/23,17,"14,865.00",14.865,4/20/23,16,"16,122.00",16.122,5/20/23,16,"14,959.00",14.959,6/20/23,16,"15,053.00",15.053,7/20/23,16,321,0.32,8/20/23,16,"15,546.00",15.55,9/20/23,16,"15,069.00",15.07
1/20/23,17,"15,947.00",15.95,2/20/23,17,"17,149.00",17.149,3/20/23,18,"14,885.00",14.885,4/20/23,17,"16,132.00",16.132,5/20/23,17,"15,021.00",15.021,6/20/23,17,"15,089.00",15.089,7/20/23,17,324,0.32,8/20/23,17,"1,387.00",1.39,9/20/23,17,"15,105.00",15.11
1/20/23,18,"15,882.00",15.88,2/20/23,18,"17,075.00",17.075,3/20/23,19,"14,885.00",14.885,4/20/23,18,"16,064.00",16.064,5/20/23,18,"10,841.00",10.841,6/20/23,18,"15,024.00",15.024,7/20/23,18,321,0.32,8/20/23,18,"1,063.00",1.06,9/20/23,18,"15,053.00",15.05
1/20/23,19,"15,821.00",15.82,2/20/23,19,"16,320.00",16.32,3/20/23,20,"14,813.00",14.813,4/20/23,19,"15,980.00",15.98,5/20/23,19,"13,433.00",13.433,6/20/23,19,"15,001.00",15.001,7/20/23,19,240,0.24,8/20/23,19,"15,034.00",15.03,9/20/23,19,"14,982.00",14.98
1/20/23,20,"15,779.00",15.78,2/20/23,20,"15,737.00",15.737,3/20/23,21,"14,655.00",14.655,4/20/23,20,"15,847.00",15.847,5/20/23,20,"15,001.00",15.001,6/20/23,20,"14,982.00",14.982,7/20/23,20,220,0.22,8/20/23,20,"15,315.00",15.32,9/20/23,20,"14,872.00",14.87
1/20/23,21,"15,746.00",15.75,2/20/23,21,"16,404.00",16.404,3/20/23,22,"14,612.00",14.612,4/20/23,21,"15,568.00",15.568,5/20/23,21,"14,998.00",14.998,6/20/23,21,"14,995.00",14.995,7/20/23,21,"6,888.00",6.89,8/20/23,21,"15,166.00",15.17,9/20/23,21,"14,758.00",14.76
1/20/23,22,"15,759.00",15.76,2/20/23,22,"16,417.00",16.417,3/20/23,23,"14,590.00",14.59,4/20/23,22,"15,312.00",15.312,5/20/23,22,"15,014.00",15.014,6/20/23,22,"15,008.00",15.008,7/20/23,22,"8,200.00",8.2,8/20/23,22,"14,985.00",14.99,9/20/23,22,"14,800.00",14.8
1/20/23,23,"15,789.00",15.79,2/20/23,23,"16,398.00",16.398,3/20/23,24,"14,564.00",14.564,4/20/23,23,"15,160.00",15.16,5/20/23,23,"14,995.00",14.995,6/20/23,23,"14,991.00",14.991,7/20/23,23,"9,049.00",9.05,8/20/23,23,"14,946.00",14.95,9/20/23,23,"14,807.00",14.81
1/20/23,24,"15,782.00",15.78,2/20/23,24,"16,440.00",16.44,3/21/23,1,"14,557.00",14.557,4/20/23,24,"15,021.00",15.021,5/20/23,24,"14,943.00",14.943,6/20/23,24,"14,982.00",14.982,7/20/23,24,"14,337.00",14.34,8/20/23,24,"14,859.00",14.86,9/20/23,24,"14,794.00",14.79
1/21/23,1,"15,753.00",15.75,2/21/23,1,"16,437.00",16.437,3/21/23,2,"14,541.00",14.541,4/21/23,1,"14,885.00",14.885,5/21/23,1,"14,817.00",14.817,6/21/23,1,"14,933.00",14.933,7/21/23,1,"14,736.00",14.74,8/21/23,1,"14,813.00",14.81,9/21/23,1,"14,745.00",14.75
1/21/23,2,"15,733.00",15.73,2/21/23,2,"16,472.00",16.472,3/21/23,3,"14,528.00",14.528,4/21/23,2,"14,891.00",14.891,5/21/23,2,"14,700.00",14.7,6/21/23,2,"14,917.00",14.917,7/21/23,2,"14,810.00",14.81,8/21/23,2,"14,829.00",14.83,9/21/23,2,"14,716.00",14.72
1/21/23,3,"15,720.00",15.72,2/21/23,3,"16,443.00",16.443,3/21/23,4,"14,528.00",14.528,4/21/23,3,"14,966.00",14.966,5/21/23,3,"14,674.00",14.674,6/21/23,3,"14,907.00",14.907,7/21/23,3,"14,823.00",14.82,8/21/23,3,"14,817.00",14.82,9/21/23,3,"14,697.00",14.7
1/21/23,4,"15,717.00",15.72,2/21/23,4,"16,414.00",16.414,3/21/23,5,"14,522.00",14.522,4/21/23,4,"14,959.00",14.959,5/21/23,4,"14,667.00",14.667,6/21/23,4,"14,836.00",14.836,7/21/23,4,"14,829.00",14.83,8/21/23,4,"14,797.00",14.8,9/21/23,4,"14,677.00",14.68
1/21/23,5,"15,714.00",15.71,2/21/23,5,"16,398.00",16.398,3/21/23,6,"14,525.00",14.525,4/21/23,5,"14,914.00",14.914,5/21/23,5,"14,684.00",14.684,6/21/23,5,"14,800.00",14.8,7/21/23,5,"14,852.00",14.85,8/21/23,5,"14,774.00",14.77,9/21/23,5,"14,664.00",14.66
1/21/23,6,"15,691.00",15.69,2/21/23,6,"16,417.00",16.417,3/21/23,7,"14,518.00",14.518,4/21/23,6,"14,839.00",14.839,5/21/23,6,"14,690.00",14.69,6/21/23,6,"14,794.00",14.794,7/21/23,6,"14,842.00",14.84,8/21/23,6,"14,758.00",14.76,9/21/23,6,"14,671.00",14.67
1/21/23,7,"15,698.00",15.7,2/21/23,7,"16,404.00",16.404,3/21/23,8,"14,518.00",14.518,4/21/23,7,"14,794.00",14.794,5/21/23,7,"14,671.00",14.671,6/21/23,7,"14,807.00",14.807,7/21/23,7,"14,836.00",14.84,8/21/23,7,"14,742.00",14.74,9/21/23,7,"14,684.00",14.68
1/21/23,8,"15,675.00",15.68,2/21/23,8,"16,394.00",16.394,3/21/23,9,"14,538.00",14.538,4/21/23,8,"14,804.00",14.804,5/21/23,8,"14,684.00",14.684,6/21/23,8,"14,823.00",14.823,7/21/23,8,"14,862.00",14.86,8/21/23,8,"14,774.00",14.77,9/21/23,8,"14,700.00",14.7
1/21/23,9,"15,701.00",15.7,2/21/23,9,"16,427.00",16.427,3/21/23,10,"14,606.00",14.606,4/21/23,9,"14,898.00",14.898,5/21/23,9,"14,723.00",14.723,6/21/23,9,"14,839.00",14.839,7/21/23,9,"14,933.00",14.93,8/21/23,9,"14,933.00",14.93,9/21/23,9,"14,703.00",14.7
1/21/23,10,"15,717.00",15.72,2/21/23,10,"16,485.00",16.485,3/21/23,11,"14,710.00",14.71,4/21/23,10,"15,121.00",15.121,5/21/23,10,"14,839.00",14.839,6/21/23,10,"14,859.00",14.859,7/21/23,10,"15,021.00",15.02,8/21/23,10,"15,111.00",15.11,9/21/23,10,"14,774.00",14.77
1/21/23,11,"15,724.00",15.72,2/21/23,11,"16,501.00",16.501,3/21/23,12,"14,813.00",14.813,4/21/23,11,"15,264.00",15.264,5/21/23,11,"14,920.00",14.92,6/21/23,11,"14,881.00",14.881,7/21/23,11,"15,121.00",15.12,8/21/23,11,"15,270.00",15.27,9/21/23,11,"14,849.00",14.85
1/21/23,12,"15,792.00",15.79,2/21/23,12,"16,524.00",16.524,3/21/23,13,"14,975.00",14.975,4/21/23,12,"15,387.00",15.387,5/21/23,12,"14,901.00",14.901,6/21/23,12,"14,898.00",14.898,7/21/23,12,"15,264.00",15.26,8/21/23,12,"15,422.00",15.42,9/21/23,12,"14,891.00",14.89
1/21/23,13,"15,850.00",15.85,2/21/23,13,"16,485.00",16.485,3/21/23,14,"15,115.00",15.115,4/21/23,13,"15,536.00",15.536,5/21/23,13,"14,953.00",14.953,6/21/23,13,"14,616.00",14.616,7/21/23,13,"14,097.00",14.1,8/21/23,13,"12,746.00",12.75,9/21/23,13,"14,959.00",14.96
1/21/23,14,"15,821.00",15.82,2/21/23,14,"16,560.00",16.56,3/21/23,15,"15,238.00",15.238,4/21/23,14,"15,733.00",15.733,5/21/23,14,"15,069.00",15.069,6/21/23,14,"14,875.00",14.875,7/21/23,14,308,0.31,8/21/23,14,334,0.33,9/21/23,14,"15,043.00",15.04
1/21/23,15,"15,798.00",15.8,2/21/23,15,"16,372.00",16.372,3/21/23,16,"15,348.00",15.348,4/21/23,15,"15,688.00",15.688,5/21/23,15,"15,137.00",15.137,6/21/23,15,"14,881.00",14.881,7/21/23,15,314,0.31,8/21/23,15,340,0.34,9/21/23,15,"15,128.00",15.13
1/21/23,16,"15,730.00",15.73,2/21/23,16,"16,407.00",16.407,3/21/23,17,"15,328.00",15.328,4/21/23,16,"15,708.00",15.708,5/21/23,16,"15,144.00",15.144,6/21/23,16,"14,865.00",14.865,7/21/23,16,314,0.31,8/21/23,16,327,0.33,9/21/23,16,"15,076.00",15.08
1/21/23,17,"15,792.00",15.79,2/21/23,17,"16,232.00",16.232,3/21/23,18,"15,374.00",15.374,4/21/23,17,"15,711.00",15.711,5/21/23,17,"15,157.00",15.157,6/21/23,17,"14,868.00",14.868,7/21/23,17,324,0.32,8/21/23,17,327,0.33,9/21/23,17,"15,024.00",15.02
1/21/23,18,"15,808.00",15.81,2/21/23,18,"16,262.00",16.262,3/21/23,19,"15,371.00",15.371,4/21/23,18,"15,675.00",15.675,5/21/23,18,"15,166.00",15.166,6/21/23,18,"14,855.00",14.855,7/21/23,18,308,0.31,8/21/23,18,324,0.32,9/21/23,18,"14,995.00",15
1/21/23,19,"15,782.00",15.78,2/21/23,19,"15,772.00",15.772,3/21/23,20,"15,260.00",15.26,4/21/23,19,"15,568.00",15.568,5/21/23,19,"15,153.00",15.153,6/21/23,19,"14,826.00",14.826,7/21/23,19,292,0.29,8/21/23,19,308,0.31,9/21/23,19,"14,914.00",14.91
1/21/23,20,"15,769.00",15.77,2/21/23,20,"15,549.00",15.549,3/21/23,21,"15,105.00",15.105,4/21/23,20,"15,474.00",15.474,5/21/23,20,"15,131.00",15.131,6/21/23,20,"14,804.00",14.804,7/21/23,20,275,0.28,8/21/23,20,301,0.3,9/21/23,20,"14,920.00",14.92
1/21/23,21,"15,750.00",15.75,2/21/23,21,"16,002.00",16.002,3/21/23,22,"14,985.00",14.985,4/21/23,21,"15,377.00",15.377,5/21/23,21,"15,027.00",15.027,6/21/23,21,"14,748.00",14.748,7/21/23,21,"11,573.00",11.57,8/21/23,21,318,0.32,9/21/23,21,"14,846.00",14.85
1/21/23,22,"15,733.00",15.73,2/21/23,22,"15,426.00",15.426,3/21/23,23,"14,800.00",14.8,4/21/23,22,"15,267.00",15.267,5/21/23,22,"14,953.00",14.953,6/21/23,22,"14,703.00",14.703,7/21/23,22,"14,765.00",14.77,8/21/23,22,"11,732.00",11.73,9/21/23,22,"14,878.00",14.88
1/21/23,23,"15,708.00",15.71,2/21/23,23,"14,068.00",14.068,3/21/23,24,"14,677.00",14.677,4/21/23,23,"15,215.00",15.215,5/21/23,23,"14,995.00",14.995,6/21/23,23,"14,671.00",14.671,7/21/23,23,"14,859.00",14.86,8/21/23,23,"15,166.00",15.17,9/21/23,23,"14,872.00",14.87
1/21/23,24,"15,691.00",15.69,2/21/23,24,"15,789.00",15.789,3/22/23,1,"14,622.00",14.622,4/21/23,24,"15,170.00",15.17,5/21/23,24,"14,969.00",14.969,6/21/23,24,"14,635.00",14.635,7/21/23,24,"14,888.00",14.89,8/21/23,24,"15,072.00",15.07,9/21/23,24,"14,813.00",14.81
1/22/23,1,"15,688.00",15.69,2/22/23,1,"15,801.00",15.801,3/22/23,2,"14,599.00",14.599,4/22/23,1,"15,072.00",15.072,5/22/23,1,"14,930.00",14.93,6/22/23,1,"14,629.00",14.629,7/22/23,1,"14,888.00",14.89,8/22/23,1,"14,979.00",14.98,9/22/23,1,"14,784.00",14.78
1/22/23,2,"15,678.00",15.68,2/22/23,2,"15,717.00",15.717,3/22/23,3,"14,583.00",14.583,4/22/23,2,"15,021.00",15.021,5/22/23,2,"14,859.00",14.859,6/22/23,2,"14,642.00",14.642,7/22/23,2,"14,910.00",14.91,8/22/23,2,"14,933.00",14.93,9/22/23,2,"14,748.00",14.75
1/22/23,3,"15,698.00",15.7,2/22/23,3,"15,643.00",15.643,3/22/23,4,"14,580.00",14.58,4/22/23,3,"14,985.00",14.985,5/22/23,3,"14,829.00",14.829,6/22/23,3,"14,629.00",14.629,7/22/23,3,"14,904.00",14.9,8/22/23,3,"14,894.00",14.89,9/22/23,3,"14,706.00",14.71
1/22/23,4,"15,691.00",15.69,2/22/23,4,"15,789.00",15.789,3/22/23,5,"14,577.00",14.577,4/22/23,4,"14,826.00",14.826,5/22/23,4,"14,823.00",14.823,6/22/23,4,"14,616.00",14.616,7/22/23,4,"14,914.00",14.91,8/22/23,4,"14,885.00",14.89,9/22/23,4,"14,723.00",14.72
1/22/23,5,"15,678.00",15.68,2/22/23,5,"15,814.00",15.814,3/22/23,6,"14,593.00",14.593,4/22/23,5,"14,697.00",14.697,5/22/23,5,"14,826.00",14.826,6/22/23,5,"14,606.00",14.606,7/22/23,5,"14,904.00",14.9,8/22/23,5,"14,849.00",14.85,9/22/23,5,"14,700.00",14.7
1/22/23,6,"15,688.00",15.69,2/22/23,6,"15,866.00",15.866,3/22/23,7,"14,629.00",14.629,4/22/23,6,"14,745.00",14.745,5/22/23,6,"14,829.00",14.829,6/22/23,6,"14,603.00",14.603,7/22/23,6,"14,894.00",14.89,8/22/23,6,"14,823.00",14.82,9/22/23,6,"14,674.00",14.67
1/22/23,7,"15,672.00",15.67,2/22/23,7,"15,915.00",15.915,3/22/23,8,"14,680.00",14.68,4/22/23,7,"14,755.00",14.755,5/22/23,7,"14,797.00",14.797,6/22/23,7,"14,609.00",14.609,7/22/23,7,"14,872.00",14.87,8/22/23,7,"14,875.00",14.88,9/22/23,7,"14,671.00",14.67
1/22/23,8,"15,691.00",15.69,2/22/23,8,"15,970.00",15.97,3/22/23,9,"14,710.00",14.71,4/22/23,8,"14,703.00",14.703,5/22/23,8,"14,787.00",14.787,6/22/23,8,"14,619.00",14.619,7/22/23,8,"14,888.00",14.89,8/22/23,8,"14,901.00",14.9,9/22/23,8,"14,638.00",14.64
1/22/23,9,"15,708.00",15.71,2/22/23,9,"16,009.00",16.009,3/22/23,10,"14,739.00",14.739,4/22/23,9,"14,664.00",14.664,5/22/23,9,"14,781.00",14.781,6/22/23,9,"14,635.00",14.635,7/22/23,9,"14,917.00",14.92,8/22/23,9,"15,021.00",15.02,9/22/23,9,"14,697.00",14.7
1/22/23,10,"15,704.00",15.7,2/22/23,10,"16,087.00",16.087,3/22/23,11,"14,820.00",14.82,4/22/23,10,"14,645.00",14.645,5/22/23,10,"14,761.00",14.761,6/22/23,10,"14,667.00",14.667,7/22/23,10,"14,946.00",14.95,8/22/23,10,"15,157.00",15.16,9/22/23,10,"14,836.00",14.84
1/22/23,11,"15,714.00",15.71,2/22/23,11,"16,258.00",16.258,3/22/23,12,"14,914.00",14.914,4/22/23,11,"14,671.00",14.671,5/22/23,11,"14,804.00",14.804,6/22/23,11,"14,703.00",14.703,7/22/23,11,"14,920.00",14.92,8/22/23,11,"15,280.00",15.28,9/22/23,11,"14,885.00",14.89
1/22/23,12,"15,688.00",15.69,2/22/23,12,"16,346.00",16.346,3/22/23,13,"15,040.00",15.04,4/22/23,12,"14,752.00",14.752,5/22/23,12,"14,781.00",14.781,6/22/23,12,"14,771.00",14.771,7/22/23,12,"14,956.00",14.96,8/22/23,12,"12,792.00",12.79,9/22/23,12,"14,901.00",14.9
1/22/23,13,"15,717.00",15.72,2/22/23,13,"16,184.00",16.184,3/22/23,14,"15,234.00",15.234,4/22/23,13,"14,829.00",14.829,5/22/23,13,"14,881.00",14.881,6/22/23,13,"14,833.00",14.833,7/22/23,13,"15,001.00",15,8/22/23,13,327,0.33,9/22/23,13,"14,956.00",14.96
1/22/23,14,"15,714.00",15.71,2/22/23,14,"16,501.00",16.501,3/22/23,15,"15,400.00",15.4,4/22/23,14,"14,969.00",14.969,5/22/23,14,"14,923.00",14.923,6/22/23,14,"14,885.00",14.885,7/22/23,14,"15,001.00",15,8/22/23,14,330,0.33,9/22/23,14,"14,959.00",14.96
1/22/23,15,"15,730.00",15.73,2/22/23,15,"16,579.00",16.579,3/22/23,16,"15,487.00",15.487,4/22/23,15,"14,940.00",14.94,5/22/23,15,"14,804.00",14.804,6/22/23,15,"14,920.00",14.92,7/22/23,15,"15,079.00",15.08,8/22/23,15,330,0.33,9/22/23,15,"15,011.00",15.01
1/22/23,16,"15,730.00",15.73,2/22/23,16,"16,657.00",16.657,3/22/23,17,"15,487.00",15.487,4/22/23,16,"14,930.00",14.93,5/22/23,16,"14,645.00",14.645,6/22/23,16,"14,953.00",14.953,7/22/23,16,"15,189.00",15.19,8/22/23,16,330,0.33,9/22/23,16,"15,118.00",15.12
1/22/23,17,"15,737.00",15.74,2/22/23,17,"16,667.00",16.667,3/22/23,18,"15,484.00",15.484,4/22/23,17,"15,011.00",15.011,5/22/23,17,"14,690.00",14.69,6/22/23,17,"15,011.00",15.011,7/22/23,17,"15,241.00",15.24,8/22/23,17,334,0.33,9/22/23,17,"15,092.00",15.09
1/22/23,18,"15,701.00",15.7,2/22/23,18,"16,534.00",16.534,3/22/23,19,"15,468.00",15.468,4/22/23,18,"15,050.00",15.05,5/22/23,18,"14,739.00",14.739,6/22/23,18,"15,037.00",15.037,7/22/23,18,"15,309.00",15.31,8/22/23,18,327,0.33,9/22/23,18,"15,102.00",15.1
1/22/23,19,"15,714.00",15.71,2/22/23,19,"16,349.00",16.349,3/22/23,20,"15,371.00",15.371,4/22/23,19,"15,043.00",15.043,5/22/23,19,"14,755.00",14.755,6/22/23,19,"15,069.00",15.069,7/22/23,19,"15,315.00",15.32,8/22/23,19,314,0.31,9/22/23,19,"15,069.00",15.07
1/22/23,20,"15,708.00",15.71,2/22/23,20,"16,194.00",16.194,3/22/23,21,"15,254.00",15.254,4/22/23,20,"14,959.00",14.959,5/22/23,20,"14,752.00",14.752,6/22/23,20,"15,066.00",15.066,7/22/23,20,"15,260.00",15.26,8/22/23,20,308,0.31,9/22/23,20,"14,995.00",15
1/22/23,21,"15,714.00",15.71,2/22/23,21,"16,057.00",16.057,3/22/23,22,"15,124.00",15.124,4/22/23,21,"14,833.00",14.833,5/22/23,21,"14,710.00",14.71,6/22/23,21,"15,037.00",15.037,7/22/23,21,"15,157.00",15.16,8/22/23,21,298,0.3,9/22/23,21,"15,024.00",15.02
1/22/23,22,"15,717.00",15.72,2/22/23,22,"16,070.00",16.07,3/22/23,23,"15,072.00",15.072,4/22/23,22,"14,710.00",14.71,5/22/23,22,"14,648.00",14.648,6/22/23,22,"14,946.00",14.946,7/22/23,22,"15,040.00",15.04,8/22/23,22,"12,234.00",12.23,9/22/23,22,"15,050.00",15.05
1/22/23,23,"15,733.00",15.73,2/22/23,23,"16,064.00",16.064,3/22/23,24,"14,988.00",14.988,4/22/23,23,"14,655.00",14.655,5/22/23,23,"14,596.00",14.596,6/22/23,23,"14,907.00",14.907,7/22/23,23,"14,855.00",14.86,8/22/23,23,"15,238.00",15.24,9/22/23,23,"15,027.00",15.03
1/22/23,24,"15,720.00",15.72,2/22/23,24,"15,996.00",15.996,3/23/23,1,"14,985.00",14.985,4/22/23,24,"14,629.00",14.629,5/22/23,24,"14,567.00",14.567,6/22/23,24,"14,891.00",14.891,7/22/23,24,"14,817.00",14.82,8/22/23,24,"15,228.00",15.23,9/22/23,24,"14,998.00",15
1/23/23,1,"15,759.00",15.76,2/23/23,1,"15,870.00",15.87,3/23/23,2,"14,904.00",14.904,4/23/23,1,"14,609.00",14.609,5/23/23,1,"14,567.00",14.567,6/23/23,1,"14,842.00",14.842,7/23/23,1,"14,771.00",14.77,8/23/23,1,"15,183.00",15.18,9/23/23,1,"14,953.00",14.95
1/23/23,2,"15,740.00",15.74,2/23/23,2,"15,850.00",15.85,3/23/23,3,"14,833.00",14.833,4/23/23,2,"14,599.00",14.599,5/23/23,2,"14,554.00",14.554,6/23/23,2,"14,807.00",14.807,7/23/23,2,"14,729.00",14.73,8/23/23,2,"15,179.00",15.18,9/23/23,2,"14,930.00",14.93
1/23/23,3,"15,720.00",15.72,2/23/23,3,"15,915.00",15.915,3/23/23,4,"14,833.00",14.833,4/23/23,3,"14,596.00",14.596,5/23/23,3,"14,551.00",14.551,6/23/23,3,"14,771.00",14.771,7/23/23,3,"14,726.00",14.73,8/23/23,3,"15,144.00",15.14,9/23/23,3,"14,933.00",14.93
1/23/23,4,"15,730.00",15.73,2/23/23,4,"15,951.00",15.951,3/23/23,5,"14,823.00",14.823,4/23/23,4,"14,590.00",14.59,5/23/23,4,"14,538.00",14.538,6/23/23,4,"14,723.00",14.723,7/23/23,4,"14,726.00",14.73,8/23/23,4,"15,131.00",15.13,9/23/23,4,"14,878.00",14.88
1/23/23,5,"15,740.00",15.74,2/23/23,5,"15,993.00",15.993,3/23/23,6,"14,820.00",14.82,4/23/23,5,"14,586.00",14.586,5/23/23,5,"14,538.00",14.538,6/23/23,5,"14,674.00",14.674,7/23/23,5,"14,719.00",14.72,8/23/23,5,"15,105.00",15.11,9/23/23,5,"14,765.00",14.77
1/23/23,6,"15,711.00",15.71,2/23/23,6,"15,996.00",15.996,3/23/23,7,"14,836.00",14.836,4/23/23,6,"14,599.00",14.599,5/23/23,6,"14,502.00",14.502,6/23/23,6,"14,671.00",14.671,7/23/23,6,"14,710.00",14.71,8/23/23,6,"15,095.00",15.1,9/23/23,6,"14,716.00",14.72
1/23/23,7,"15,711.00",15.71,2/23/23,7,"16,041.00",16.041,3/23/23,8,"14,846.00",14.846,4/23/23,7,"14,593.00",14.593,5/23/23,7,"14,535.00",14.535,6/23/23,7,"14,674.00",14.674,7/23/23,7,"14,729.00",14.73,8/23/23,7,"15,131.00",15.13,9/23/23,7,"14,700.00",14.7
