Date,Hour,kWh,MWh
1/28/23,23.0,"15,782.00",15.78
1/28/23,24.0,"15,769.00",15.77
1/29/23,1.0,"15,779.00",15.78
1/29/23,2.0,"15,769.00",15.77
1/29/23,3.0,"15,759.00",15.76
1/29/23,4.0,"15,750.00",15.75
1/29/23,5.0,"15,756.00",15.76
1/29/23,6.0,"15,746.00",15.75
1/29/23,7.0,"15,779.00",15.78
1/29/23,8.0,"15,769.00",15.77
1/29/23,9.0,"15,801.00",15.8
1/29/23,10.0,"15,814.00",15.81
1/29/23,11.0,"15,827.00",15.83
1/29/23,12.0,"15,882.00",15.88
1/29/23,13.0,"15,941.00",15.94
1/29/23,14.0,"15,931.00",15.93
1/29/23,15.0,"15,947.00",15.95
1/29/23,16.0,"15,947.00",15.95
1/29/23,17.0,"15,954.00",15.95
1/29/23,18.0,"15,876.00",15.88
1/29/23,19.0,"15,860.00",15.86
1/29/23,20.0,"15,844.00",15.84
1/29/23,21.0,"15,834.00",15.83
1/29/23,22.0,"15,850.00",15.85
1/29/23,23.0,"15,837.00",15.84
1/29/23,24.0,"15,850.00",15.85
1/30/23,1.0,"15,837.00",15.84
1/30/23,2.0,"15,850.00",15.85
1/30/23,3.0,"15,834.00",15.83
1/30/23,4.0,"15,824.00",15.82
1/30/23,5.0,"15,847.00",15.85
1/30/23,6.0,"15,844.00",15.84
1/30/23,7.0,"15,850.00",15.85
1/30/23,8.0,"15,863.00",15.86
1/30/23,9.0,"15,847.00",15.85
1/30/23,10.0,"15,895.00",15.9
1/30/23,11.0,"15,947.00",15.95
1/30/23,12.0,"15,989.00",15.99
1/30/23,13.0,"16,057.00",16.06
1/30/23,14.0,"16,135.00",16.14
1/30/23,15.0,"16,145.00",16.15
1/30/23,16.0,"16,216.00",16.22
1/30/23,17.0,"16,255.00",16.26
1/30/23,18.0,"16,249.00",16.25
1/30/23,19.0,"16,236.00",16.24
1/30/23,20.0,"16,203.00",16.2
1/30/23,21.0,"16,161.00",16.16
1/30/23,22.0,"16,177.00",16.18
1/30/23,23.0,"16,148.00",16.15
1/30/23,24.0,"16,155.00",16.16
1/31/23,1.0,"16,174.00",16.17
1/31/23,2.0,"16,151.00",16.15
1/31/23,3.0,"16,135.00",16.14
1/31/23,4.0,"16,096.00",16.1
1/31/23,5.0,"16,080.00",16.08
1/31/23,6.0,"16,051.00",16.05
1/31/23,7.0,"16,057.00",16.06
1/31/23,8.0,"16,077.00",16.08
1/31/23,9.0,"16,119.00",16.12
1/31/23,10.0,"16,219.00",16.22
1/31/23,11.0,"16,307.00",16.31
1/31/23,12.0,"16,437.00",16.44
1/31/23,13.0,"16,524.00",16.52
1/31/23,14.0,"16,475.00",16.48
1/31/23,15.0,"16,534.00",16.53
1/31/23,16.0,"16,556.00",16.56
1/31/23,17.0,"16,715.00",16.72
1/31/23,18.0,"16,670.00",16.67
1/31/23,19.0,"16,576.00",16.58
1/31/23,20.0,"16,543.00",16.54
1/31/23,21.0,"16,449.00",16.45
1/31/23,22.0,"16,424.00",16.42
1/31/23,23.0,"16,404.00",16.4
1/31/23,24.0,"16,304.00",16.3
2/1/23,1.0,"16,203.00",16.203
2/1/23,2.0,"16,164.00",16.164
2/1/23,3.0,"16,155.00",16.155
2/1/23,4.0,"16,135.00",16.135
2/1/23,5.0,"16,074.00",16.074
2/1/23,6.0,"16,019.00",16.019
2/1/23,7.0,"16,012.00",16.012
2/1/23,8.0,"15,963.00",15.963
2/1/23,9.0,"15,947.00",15.947
2/1/23,10.0,"15,986.00",15.986
2/1/23,11.0,"15,973.00",15.973
2/1/23,12.0,"15,999.00",15.999
2/1/23,13.0,"16,074.00",16.074
2/1/23,14.0,"16,038.00",16.038
2/1/23,15.0,"16,106.00",16.106
2/1/23,16.0,"16,181.00",16.181
2/1/23,17.0,"16,242.00",16.242
2/1/23,18.0,"16,171.00",16.171
2/1/23,19.0,"16,051.00",16.051
2/1/23,20.0,"15,951.00",15.951
2/1/23,21.0,"15,934.00",15.934
2/1/23,22.0,"15,873.00",15.873
2/1/23,23.0,"15,918.00",15.918
2/1/23,24.0,"15,866.00",15.866
2/2/23,1.0,"15,860.00",15.86
2/2/23,2.0,"15,840.00",15.84
2/2/23,3.0,"15,827.00",15.827
2/2/23,4.0,"15,857.00",15.857
2/2/23,5.0,"15,840.00",15.84
2/2/23,6.0,"15,840.00",15.84
2/2/23,7.0,"15,870.00",15.87
2/2/23,8.0,"15,899.00",15.899
2/2/23,9.0,"15,908.00",15.908
2/2/23,10.0,"15,892.00",15.892
2/2/23,11.0,"15,915.00",15.915
2/2/23,12.0,"15,960.00",15.96
2/2/23,13.0,"15,951.00",15.951
2/2/23,14.0,"15,938.00",15.938
2/2/23,15.0,"15,951.00",15.951
2/2/23,16.0,"15,938.00",15.938
2/2/23,17.0,"15,941.00",15.941
2/2/23,18.0,"15,912.00",15.912
2/2/23,19.0,"15,915.00",15.915
2/2/23,20.0,"15,912.00",15.912
2/2/23,21.0,"15,905.00",15.905
2/2/23,22.0,"15,886.00",15.886
2/2/23,23.0,"15,889.00",15.889
2/2/23,24.0,"15,873.00",15.873
2/3/23,1.0,"15,866.00",15.866
2/3/23,2.0,"15,863.00",15.863
2/3/23,3.0,"15,853.00",15.853
2/3/23,4.0,"15,840.00",15.84
2/3/23,5.0,"15,853.00",15.853
2/3/23,6.0,"15,840.00",15.84
2/3/23,7.0,"15,837.00",15.837
2/3/23,8.0,"15,837.00",15.837
2/3/23,9.0,"15,827.00",15.827
2/3/23,10.0,"15,840.00",15.84
2/3/23,11.0,"15,873.00",15.873
2/3/23,12.0,"15,863.00",15.863
2/3/23,13.0,"15,882.00",15.882
2/3/23,14.0,"15,889.00",15.889
2/3/23,15.0,"15,895.00",15.895
2/3/23,16.0,"15,873.00",15.873
2/3/23,17.0,"15,844.00",15.844
2/3/23,18.0,"15,730.00",15.73
2/3/23,19.0,"15,406.00",15.406
2/3/23,20.0,"15,153.00",15.153
2/3/23,21.0,"15,332.00",15.332
2/3/23,22.0,"15,685.00",15.685
2/3/23,23.0,"15,805.00",15.805
2/3/23,24.0,"15,824.00",15.824
2/4/23,1.0,"15,801.00",15.801
2/4/23,2.0,"15,782.00",15.782
2/4/23,3.0,"15,772.00",15.772
2/4/23,4.0,"15,776.00",15.776
2/4/23,5.0,"15,769.00",15.769
2/4/23,6.0,"9,594.00",9.594
2/4/23,7.0,496,0.496
2/4/23,8.0,496,0.496
2/4/23,9.0,499,0.499
2/4/23,10.0,"12,539.00",12.539
2/4/23,11.0,"15,711.00",15.711
2/4/23,12.0,"15,759.00",15.759
2/4/23,13.0,"15,727.00",15.727
2/4/23,14.0,"15,808.00",15.808
2/4/23,15.0,"15,876.00",15.876
2/4/23,16.0,"15,882.00",15.882
2/4/23,17.0,"15,905.00",15.905
2/4/23,18.0,"15,895.00",15.895
2/4/23,19.0,"15,860.00",15.86
2/4/23,20.0,"15,840.00",15.84
2/4/23,21.0,"15,808.00",15.808
2/4/23,22.0,"15,769.00",15.769
2/4/23,23.0,"15,818.00",15.818
2/4/23,24.0,"15,801.00",15.801
2/5/23,1.0,"15,792.00",15.792
2/5/23,2.0,"15,801.00",15.801
2/5/23,3.0,"15,779.00",15.779
2/5/23,4.0,"15,779.00",15.779
2/5/23,5.0,"15,772.00",15.772
2/5/23,6.0,"15,776.00",15.776
2/5/23,7.0,"15,772.00",15.772
2/5/23,8.0,"15,766.00",15.766
2/5/23,9.0,"15,808.00",15.808
2/5/23,10.0,"15,827.00",15.827
2/5/23,11.0,"15,857.00",15.857
2/5/23,12.0,"15,983.00",15.983
2/5/23,13.0,"16,155.00",16.155
2/5/23,14.0,"16,252.00",16.252
2/5/23,15.0,"16,349.00",16.349
2/5/23,16.0,"16,414.00",16.414
2/5/23,17.0,"16,424.00",16.424
2/5/23,18.0,"16,398.00",16.398
2/5/23,19.0,"16,287.00",16.287
2/5/23,20.0,"15,999.00",15.999
2/5/23,21.0,"16,083.00",16.083
2/5/23,22.0,"15,970.00",15.97
2/5/23,23.0,"15,908.00",15.908
2/5/23,24.0,"15,834.00",15.834
2/6/23,1.0,"15,886.00",15.886
2/6/23,2.0,"15,908.00",15.908
2/6/23,3.0,"15,847.00",15.847
2/6/23,4.0,"15,886.00",15.886
2/6/23,5.0,"15,853.00",15.853
2/6/23,6.0,"15,863.00",15.863
2/6/23,7.0,"15,827.00",15.827
2/6/23,8.0,"15,821.00",15.821
2/6/23,9.0,"15,870.00",15.87
2/6/23,10.0,"15,980.00",15.98
2/6/23,11.0,"16,122.00",16.122
2/6/23,12.0,"16,229.00",16.229
2/6/23,13.0,"16,310.00",16.31
2/6/23,14.0,"16,394.00",16.394
2/6/23,15.0,"16,430.00",16.43
2/6/23,16.0,"16,462.00",16.462
2/6/23,17.0,"16,411.00",16.411
2/6/23,18.0,"16,381.00",16.381
2/6/23,19.0,"16,190.00",16.19
2/6/23,20.0,"15,970.00",15.97
2/6/23,21.0,"15,915.00",15.915
2/6/23,22.0,"15,876.00",15.876
2/6/23,23.0,"15,882.00",15.882
2/6/23,24.0,"15,873.00",15.873
2/7/23,1.0,"15,824.00",15.824
2/7/23,2.0,"15,821.00",15.821
2/7/23,3.0,"15,814.00",15.814
2/7/23,4.0,"15,782.00",15.782
2/7/23,5.0,"15,827.00",15.827
2/7/23,6.0,"15,824.00",15.824
2/7/23,7.0,"15,792.00",15.792
2/7/23,8.0,"15,763.00",15.763
2/7/23,9.0,"15,847.00",15.847
2/7/23,10.0,"15,895.00",15.895
2/7/23,11.0,"16,054.00",16.054
2/7/23,12.0,"16,278.00",16.278
2/7/23,13.0,"16,414.00",16.414
2/7/23,14.0,"16,469.00",16.469
2/7/23,15.0,"16,498.00",16.498
2/7/23,16.0,"16,556.00",16.556
2/7/23,17.0,"16,530.00",16.53
2/7/23,18.0,"16,514.00",16.514
2/7/23,19.0,"16,362.00",16.362
2/7/23,20.0,"16,164.00",16.164
2/7/23,21.0,"16,074.00",16.074
2/7/23,22.0,"15,973.00",15.973
2/7/23,23.0,"15,905.00",15.905
2/7/23,24.0,"15,918.00",15.918
2/8/23,1.0,"15,879.00",15.879
2/8/23,2.0,"15,895.00",15.895
2/8/23,3.0,"15,908.00",15.908
2/8/23,4.0,"15,928.00",15.928
2/8/23,5.0,"15,947.00",15.947
2/8/23,6.0,"15,967.00",15.967
2/8/23,7.0,"15,973.00",15.973
2/8/23,8.0,"15,983.00",15.983
2/8/23,9.0,"16,035.00",16.035
2/8/23,10.0,"16,151.00",16.151
2/8/23,11.0,"16,213.00",16.213
2/8/23,12.0,"16,362.00",16.362
2/8/23,13.0,"16,524.00",16.524
2/8/23,14.0,"16,663.00",16.663
2/8/23,15.0,"16,799.00",16.799
2/8/23,16.0,"16,871.00",16.871
2/8/23,17.0,"16,958.00",16.958
2/8/23,18.0,"16,884.00",16.884
2/8/23,19.0,"16,751.00",16.751
2/8/23,20.0,"16,602.00",16.602
2/8/23,21.0,"16,524.00",16.524
2/8/23,22.0,"16,462.00",16.462
2/8/23,23.0,"16,349.00",16.349
2/8/23,24.0,"16,307.00",16.307
2/9/23,1.0,"16,223.00",16.223
2/9/23,2.0,"16,203.00",16.203
2/9/23,3.0,"16,158.00",16.158
2/9/23,4.0,"16,262.00",16.262
2/9/23,5.0,"16,287.00",16.287
2/9/23,6.0,"16,239.00",16.239
2/9/23,7.0,"16,223.00",16.223
2/9/23,8.0,"16,284.00",16.284
2/9/23,9.0,"16,281.00",16.281
2/9/23,10.0,"16,368.00",16.368
2/9/23,11.0,"16,427.00",16.427
2/9/23,12.0,"16,475.00",16.475
2/9/23,13.0,"16,618.00",16.618
2/9/23,14.0,"16,699.00",16.699
2/9/23,15.0,"16,819.00",16.819
2/9/23,16.0,"16,809.00",16.809
2/9/23,17.0,"16,806.00",16.806
2/9/23,18.0,"16,735.00",16.735
2/9/23,19.0,"16,573.00",16.573
2/9/23,20.0,"16,514.00",16.514
2/9/23,21.0,"16,446.00",16.446
2/9/23,22.0,"16,177.00",16.177
2/9/23,23.0,"16,025.00",16.025
2/9/23,24.0,"16,022.00",16.022
2/10/23,1.0,"15,986.00",15.986
2/10/23,2.0,"15,996.00",15.996
2/10/23,3.0,"15,999.00",15.999
2/10/23,4.0,"15,980.00",15.98
2/10/23,5.0,"16,002.00",16.002
2/10/23,6.0,"15,999.00",15.999
2/10/23,7.0,"15,947.00",15.947
2/10/23,8.0,"15,944.00",15.944
2/10/23,9.0,"15,951.00",15.951
2/10/23,10.0,"15,970.00",15.97
2/10/23,11.0,"16,093.00",16.093
2/10/23,12.0,"16,194.00",16.194
2/10/23,13.0,"16,229.00",16.229
2/10/23,14.0,"16,333.00",16.333
2/10/23,15.0,"16,398.00",16.398
2/10/23,16.0,"16,346.00",16.346
2/10/23,17.0,"16,242.00",16.242
2/10/23,18.0,"16,135.00",16.135
2/10/23,19.0,"16,119.00",16.119
2/10/23,20.0,"16,096.00",16.096
2/10/23,21.0,"16,077.00",16.077
2/10/23,22.0,"16,035.00",16.035
2/10/23,23.0,"16,025.00",16.025
2/10/23,24.0,"16,009.00",16.009
2/11/23,1.0,"16,012.00",16.012
2/11/23,2.0,"15,976.00",15.976
2/11/23,3.0,"15,993.00",15.993
2/11/23,4.0,"15,986.00",15.986
2/11/23,5.0,"15,986.00",15.986
2/11/23,6.0,"15,980.00",15.98
2/11/23,7.0,"16,122.00",16.122
2/11/23,8.0,"16,093.00",16.093
2/11/23,9.0,"16,051.00",16.051
2/11/23,10.0,"16,080.00",16.08
2/11/23,11.0,"16,122.00",16.122
2/11/23,12.0,"16,151.00",16.151
2/11/23,13.0,"16,125.00",16.125
2/11/23,14.0,"16,057.00",16.057
2/11/23,15.0,"16,038.00",16.038
2/11/23,16.0,"15,970.00",15.97
2/11/23,17.0,"15,886.00",15.886
2/11/23,18.0,"15,879.00",15.879
2/11/23,19.0,"15,886.00",15.886
2/11/23,20.0,"15,873.00",15.873
2/11/23,21.0,"15,837.00",15.837
2/11/23,22.0,"15,824.00",15.824
2/11/23,23.0,"15,844.00",15.844
2/11/23,24.0,"15,824.00",15.824
2/12/23,1.0,"15,805.00",15.805
2/12/23,2.0,"15,814.00",15.814
2/12/23,3.0,"14,075.00",14.075
2/12/23,4.0,"9,147.00",9.147
2/12/23,5.0,"13,213.00",13.213
2/12/23,6.0,"13,200.00",13.2
2/12/23,7.0,"14,480.00",14.48
2/12/23,8.0,"15,795.00",15.795
2/12/23,9.0,"15,814.00",15.814
2/12/23,10.0,"15,837.00",15.837
2/12/23,11.0,"15,827.00",15.827
2/12/23,12.0,"15,863.00",15.863
2/12/23,13.0,"15,860.00",15.86
2/12/23,14.0,"15,899.00",15.899
2/12/23,15.0,"15,902.00",15.902
2/12/23,16.0,"15,895.00",15.895
2/12/23,17.0,"15,866.00",15.866
2/12/23,18.0,"15,899.00",15.899
2/12/23,19.0,"15,870.00",15.87
2/12/23,20.0,"15,857.00",15.857
2/12/23,21.0,"15,818.00",15.818
2/12/23,22.0,"15,840.00",15.84
2/12/23,23.0,"15,831.00",15.831
2/12/23,24.0,"15,831.00",15.831
2/13/23,1.0,"15,808.00",15.808
2/13/23,2.0,"15,811.00",15.811
2/13/23,3.0,"15,805.00",15.805
2/13/23,4.0,"15,814.00",15.814
2/13/23,5.0,"15,782.00",15.782
2/13/23,6.0,"15,808.00",15.808
2/13/23,7.0,"15,814.00",15.814
2/13/23,8.0,"15,844.00",15.844
2/13/23,9.0,"15,866.00",15.866
2/13/23,10.0,"15,925.00",15.925
2/13/23,11.0,"16,015.00",16.015
2/13/23,12.0,"16,174.00",16.174
2/13/23,13.0,"16,294.00",16.294
2/13/23,14.0,"16,352.00",16.352
2/13/23,15.0,"16,388.00",16.388
2/13/23,16.0,"16,433.00",16.433
2/13/23,17.0,"16,472.00",16.472
2/13/23,18.0,"16,414.00",16.414
2/13/23,19.0,"16,281.00",16.281
2/13/23,20.0,"16,057.00",16.057
2/13/23,21.0,"15,905.00",15.905
2/13/23,22.0,"15,847.00",15.847
2/13/23,23.0,"15,837.00",15.837
2/13/23,24.0,"15,818.00",15.818
2/14/23,1.0,"15,805.00",15.805
2/14/23,2.0,"15,801.00",15.801
2/14/23,3.0,"15,746.00",15.746
2/14/23,4.0,"15,785.00",15.785
2/14/23,5.0,"15,743.00",15.743
2/14/23,6.0,"15,779.00",15.779
2/14/23,7.0,"15,743.00",15.743
2/14/23,8.0,"15,776.00",15.776
2/14/23,9.0,"15,695.00",15.695
2/14/23,10.0,"15,824.00",15.824
2/14/23,11.0,"16,103.00",16.103
2/14/23,12.0,"16,378.00",16.378
2/14/23,13.0,"16,560.00",16.56
2/14/23,14.0,"16,657.00",16.657
2/14/23,15.0,"16,709.00",16.709
2/14/23,16.0,"16,673.00",16.673
2/14/23,17.0,"16,667.00",16.667
2/14/23,18.0,"16,611.00",16.611
2/14/23,19.0,"16,433.00",16.433
2/14/23,20.0,"16,291.00",16.291
2/14/23,21.0,"16,275.00",16.275
2/14/23,22.0,"16,125.00",16.125
2/14/23,23.0,"16,129.00",16.129
2/14/23,24.0,"16,129.00",16.129
2/15/23,1.0,"16,226.00",16.226
2/15/23,2.0,"16,265.00",16.265
2/15/23,3.0,"16,142.00",16.142
2/15/23,4.0,"15,989.00",15.989
2/15/23,5.0,"16,012.00",16.012
2/15/23,6.0,"16,012.00",16.012
2/15/23,7.0,"16,028.00",16.028
2/15/23,8.0,"16,032.00",16.032
2/15/23,9.0,"15,989.00",15.989
2/15/23,10.0,"16,015.00",16.015
2/15/23,11.0,"15,934.00",15.934
2/15/23,12.0,"15,951.00",15.951
2/15/23,13.0,"15,963.00",15.963
2/15/23,14.0,"16,025.00",16.025
2/15/23,15.0,"16,077.00",16.077
2/15/23,16.0,"16,113.00",16.113
2/15/23,17.0,"16,206.00",16.206
2/15/23,18.0,"16,236.00",16.236
2/15/23,19.0,"16,177.00",16.177
2/15/23,20.0,"16,113.00",16.113
2/15/23,21.0,"16,096.00",16.096
2/15/23,22.0,"16,051.00",16.051
2/15/23,23.0,"15,983.00",15.983
2/15/23,24.0,"15,980.00",15.98
2/16/23,1.0,"15,986.00",15.986
2/16/23,2.0,"15,980.00",15.98
2/16/23,3.0,"15,970.00",15.97
2/16/23,4.0,"15,941.00",15.941
2/16/23,5.0,"15,944.00",15.944
2/16/23,6.0,"15,934.00",15.934
2/16/23,7.0,"15,957.00",15.957
2/16/23,8.0,"15,934.00",15.934
2/16/23,9.0,"16,032.00",16.032
2/16/23,10.0,"16,213.00",16.213
2/16/23,11.0,"16,362.00",16.362
2/16/23,12.0,"16,547.00",16.547
2/16/23,13.0,"16,621.00",16.621
2/16/23,14.0,"16,786.00",16.786
2/16/23,15.0,"16,991.00",16.991
2/16/23,16.0,"17,062.00",17.062
2/16/23,17.0,"16,880.00",16.88
2/16/23,18.0,"16,822.00",16.822
2/16/23,19.0,"16,670.00",16.67
2/16/23,20.0,"16,608.00",16.608
2/16/23,21.0,"16,576.00",16.576
2/16/23,22.0,"16,654.00",16.654
2/16/23,23.0,"16,741.00",16.741
2/16/23,24.0,"16,748.00",16.748
2/17/23,1.0,"16,809.00",16.809
2/17/23,2.0,"16,822.00",16.822
2/17/23,3.0,"16,741.00",16.741
2/17/23,4.0,"16,767.00",16.767
2/17/23,5.0,"16,783.00",16.783
2/17/23,6.0,"16,553.00",16.553
2/17/23,7.0,"16,352.00",16.352
2/17/23,8.0,"16,093.00",16.093
2/17/23,9.0,"15,989.00",15.989
2/17/23,10.0,"15,925.00",15.925
2/17/23,11.0,"15,853.00",15.853
2/17/23,12.0,"15,844.00",15.844
2/17/23,13.0,"15,857.00",15.857
2/17/23,14.0,"15,646.00",15.646
2/17/23,15.0,"4,546.00",4.546
2/17/23,16.0,49,0.049
2/17/23,17.0,"8,657.00",8.657
2/17/23,18.0,"6,590.00",6.59
2/17/23,19.0,"11,716.00",11.716
2/17/23,20.0,"15,520.00",15.52
2/17/23,21.0,"15,665.00",15.665
2/17/23,22.0,"15,708.00",15.708
2/17/23,23.0,"15,720.00",15.72
2/17/23,24.0,"15,701.00",15.701
2/18/23,1.0,"15,730.00",15.73
2/18/23,2.0,"15,733.00",15.733
2/18/23,3.0,"15,724.00",15.724
2/18/23,4.0,"15,724.00",15.724
2/18/23,5.0,"15,733.00",15.733
2/18/23,6.0,"15,720.00",15.72
2/18/23,7.0,"15,737.00",15.737
2/18/23,8.0,"15,733.00",15.733
2/18/23,9.0,"15,753.00",15.753
2/18/23,10.0,"15,792.00",15.792
2/18/23,11.0,"14,373.00",14.373
2/18/23,12.0,"10,582.00",10.582
2/18/23,13.0,"15,779.00",15.779
2/18/23,14.0,"15,908.00",15.908
2/18/23,15.0,"16,022.00",16.022
2/18/23,16.0,"16,125.00",16.125
2/18/23,17.0,"16,135.00",16.135
2/18/23,18.0,"16,100.00",16.1
2/18/23,19.0,"16,070.00",16.07
2/18/23,20.0,"15,905.00",15.905
2/18/23,21.0,"15,818.00",15.818
2/18/23,22.0,"15,779.00",15.779
2/18/23,23.0,"15,750.00",15.75
2/18/23,24.0,"15,740.00",15.74
2/19/23,1.0,"15,766.00",15.766
2/19/23,2.0,"15,840.00",15.84
2/19/23,3.0,"15,814.00",15.814
2/19/23,4.0,"15,779.00",15.779
2/19/23,5.0,"15,769.00",15.769
2/19/23,6.0,"15,756.00",15.756
2/19/23,7.0,"15,759.00",15.759
2/19/23,8.0,"15,792.00",15.792
2/19/23,9.0,"15,844.00",15.844
2/19/23,10.0,"15,895.00",15.895
2/19/23,11.0,"15,934.00",15.934
2/19/23,12.0,"16,032.00",16.032
2/19/23,13.0,"16,145.00",16.145
2/19/23,14.0,"16,184.00",16.184
2/19/23,15.0,"16,343.00",16.343
2/19/23,16.0,"16,391.00",16.391
2/19/23,17.0,"16,388.00",16.388
2/19/23,18.0,"16,320.00",16.32
2/19/23,19.0,"16,216.00",16.216
2/19/23,20.0,"16,035.00",16.035
2/19/23,21.0,"15,873.00",15.873
2/19/23,22.0,"15,818.00",15.818
2/19/23,23.0,"15,863.00",15.863
2/19/23,24.0,"15,941.00",15.941
2/20/23,1.0,"15,938.00",15.938
2/20/23,2.0,"15,886.00",15.886
2/20/23,3.0,"15,818.00",15.818
2/20/23,4.0,"15,756.00",15.756
2/20/23,5.0,"15,740.00",15.74
2/20/23,6.0,"15,776.00",15.776
2/20/23,7.0,"15,776.00",15.776
2/20/23,8.0,"15,814.00",15.814
2/20/23,9.0,"15,850.00",15.85
2/20/23,10.0,"16,012.00",16.012
2/20/23,11.0,"16,203.00",16.203
2/20/23,12.0,"16,446.00",16.446
2/20/23,13.0,"16,589.00",16.589
2/20/23,14.0,"16,796.00",16.796
2/20/23,15.0,"16,978.00",16.978
2/20/23,16.0,"17,123.00",17.123
2/20/23,17.0,"17,149.00",17.149
2/20/23,18.0,"17,075.00",17.075
2/20/23,19.0,"16,320.00",16.32
2/20/23,20.0,"15,737.00",15.737
2/20/23,21.0,"16,404.00",16.404
2/20/23,22.0,"16,417.00",16.417
2/20/23,23.0,"16,398.00",16.398
2/20/23,24.0,"16,440.00",16.44
2/21/23,1.0,"16,437.00",16.437
2/21/23,2.0,"16,472.00",16.472
2/21/23,3.0,"16,443.00",16.443
2/21/23,4.0,"16,414.00",16.414
2/21/23,5.0,"16,398.00",16.398
2/21/23,6.0,"16,417.00",16.417
2/21/23,7.0,"16,404.00",16.404
2/21/23,8.0,"16,394.00",16.394
2/21/23,9.0,"16,427.00",16.427
2/21/23,10.0,"16,485.00",16.485
2/21/23,11.0,"16,501.00",16.501
2/21/23,12.0,"16,524.00",16.524
2/21/23,13.0,"16,485.00",16.485
2/21/23,14.0,"16,560.00",16.56
2/21/23,15.0,"16,372.00",16.372
2/21/23,16.0,"16,407.00",16.407
2/21/23,17.0,"16,232.00",16.232
2/21/23,18.0,"16,262.00",16.262
2/21/23,19.0,"15,772.00",15.772
2/21/23,20.0,"15,549.00",15.549
2/21/23,21.0,"16,002.00",16.002
2/21/23,22.0,"15,426.00",15.426
2/21/23,23.0,"14,068.00",14.068
2/21/23,24.0,"15,789.00",15.789
2/22/23,1.0,"15,801.00",15.801
2/22/23,2.0,"15,717.00",15.717
2/22/23,3.0,"15,643.00",15.643
2/22/23,4.0,"15,789.00",15.789
2/22/23,5.0,"15,814.00",15.814
2/22/23,6.0,"15,866.00",15.866
2/22/23,7.0,"15,915.00",15.915
2/22/23,8.0,"15,970.00",15.97
2/22/23,9.0,"16,009.00",16.009
2/22/23,10.0,"16,087.00",16.087
2/22/23,11.0,"16,258.00",16.258
2/22/23,12.0,"16,346.00",16.346
2/22/23,13.0,"16,184.00",16.184
2/22/23,14.0,"16,501.00",16.501
2/22/23,15.0,"16,579.00",16.579
2/22/23,16.0,"16,657.00",16.657
2/22/23,17.0,"16,667.00",16.667
2/22/23,18.0,"16,534.00",16.534
2/22/23,19.0,"16,349.00",16.349
2/22/23,20.0,"16,194.00",16.194
2/22/23,21.0,"16,057.00",16.057
2/22/23,22.0,"16,070.00",16.07
2/22/23,23.0,"16,064.00",16.064
2/22/23,24.0,"15,996.00",15.996
2/23/23,1.0,"15,870.00",15.87
2/23/23,2.0,"15,850.00",15.85
2/23/23,3.0,"15,915.00",15.915
2/23/23,4.0,"15,951.00",15.951
2/23/23,5.0,"15,993.00",15.993
2/23/23,6.0,"15,996.00",15.996
2/23/23,7.0,"16,041.00",16.041
2/23/23,8.0,"16,067.00",16.067
2/23/23,9.0,"16,093.00",16.093
2/23/23,10.0,"16,122.00",16.122
2/23/23,11.0,"16,132.00",16.132
2/23/23,12.0,"16,194.00",16.194
2/23/23,13.0,"16,206.00",16.206
2/23/23,14.0,"16,278.00",16.278
2/23/23,15.0,"16,278.00",16.278
2/23/23,16.0,"16,262.00",16.262
2/23/23,17.0,"16,268.00",16.268
2/23/23,18.0,"16,300.00",16.3
2/23/23,19.0,"16,213.00",16.213
2/23/23,20.0,"16,122.00",16.122
2/23/23,21.0,"16,129.00",16.129
2/23/23,22.0,"16,135.00",16.135
2/23/23,23.0,"16,116.00",16.116
2/23/23,24.0,"16,083.00",16.083
2/24/23,1.0,"16,087.00",16.087
2/24/23,2.0,"16,074.00",16.074
2/24/23,3.0,"16,083.00",16.083
2/24/23,4.0,"16,061.00",16.061
2/24/23,5.0,"16,041.00",16.041
2/24/23,6.0,"16,032.00",16.032
2/24/23,7.0,"15,999.00",15.999
2/24/23,8.0,"15,993.00",15.993
2/24/23,9.0,"15,947.00",15.947
2/24/23,10.0,"15,954.00",15.954
2/24/23,11.0,"15,999.00",15.999
2/24/23,12.0,"16,096.00",16.096
2/24/23,13.0,"16,200.00",16.2
2/24/23,14.0,"16,210.00",16.21
2/24/23,15.0,"16,203.00",16.203
2/24/23,16.0,"16,064.00",16.064
2/24/23,17.0,"15,717.00",15.717
2/24/23,18.0,"15,604.00",15.604
2/24/23,19.0,"15,452.00",15.452
2/24/23,20.0,"15,377.00",15.377
2/24/23,21.0,"15,341.00",15.341
2/24/23,22.0,"15,387.00",15.387
2/24/23,23.0,"15,477.00",15.477
2/24/23,24.0,"15,520.00",15.52
2/25/23,1.0,"15,448.00",15.448
2/25/23,2.0,"15,413.00",15.413
2/25/23,3.0,"15,377.00",15.377
2/25/23,4.0,"15,283.00",15.283
2/25/23,5.0,"15,296.00",15.296
2/25/23,6.0,"15,309.00",15.309
2/25/23,7.0,"15,322.00",15.322
2/25/23,8.0,"15,303.00",15.303
2/25/23,9.0,"15,290.00",15.29
2/25/23,10.0,"15,319.00",15.319
2/25/23,11.0,"15,283.00",15.283
2/25/23,12.0,"15,251.00",15.251
2/25/23,13.0,"15,319.00",15.319
2/25/23,14.0,"15,354.00",15.354
2/25/23,15.0,"15,426.00",15.426
2/25/23,16.0,"15,474.00",15.474
