zone,January,Nuclear,Coal,Wind,Solar,Hydro,Gas,Oil,Unknown,fossilFreePercentage,renewablePercentage,AOER,,zone,February,Nuclear,Coal,Wind,Solar,Hydro,Gas,Oil,Unknown,fossilFreePercentage,renewablePercentage,AOER,,zone,March,Nuclear,Coal,Wind,Solar,Hydro,Gas,Oil,Unknown,fossilFreePercentage,renewablePercentage,AOER,,zone,April,Nuclear,Coal,Wind,Solar,Hydro,Gas,Oil,Unknown,fossilFreePercentage,renewablePercentage,AOER,,zone,May,Nuclear,Coal,Wind,Solar,Hydro,Gas,Oil,Unknown,fossilFreePercentage,renewablePercentage,AOER,,zone,June,Nuclear,Coal,Wind,Solar,Hydro,Gas,Oil,Unknown,fossilFreePercentage,renewablePercentage,AOER,,zone,July,Nuclear,Coal,Wind,Solar,Hydro,Gas,Oil,Unknown,fossilFreePercentage,renewablePercentage,AOER,,zone,August,Nuclear,Coal,Wind,Solar,Hydro,Gas,Oil,Unknown,fossilFreePercentage,renewablePercentage,AOER,,zone,September,Nuclear,Coal,Wind,Solar,Hydro,Gas,Oil,Unknown,fossilFreePercentage,renewablePercentage,AOER
ZoneA,2023-01-06 23:00,570,406,0,0,139,1182,0,11,31,6,361,,ZoneA,2023-02-06 23:00,552,499,0,1,214,964,0,5,34,10,367,,ZoneA,2023-03-06 23:00,564,278,0,6,214,1143,0,3,36,10,319,,ZoneA,2023-04-06 23:00,213,942,0,28,317,1541,0,6,18,11,470,,ZoneA,2023-05-06 23:00,0,352,0,55,101,1065,0,0,10,10,466,,ZoneA,2023-06-06 23:00,619,659,0,75,172,1514,0,6,28,8,286,,ZoneA,2023-07-06 23:00,580,565,0,581,86,1833,0,4,34,18,312,,ZoneA,2023-08-06 23:00,615,483,0,596,35,2113,0,5,32,18,331,,ZoneA,2023-09-06 23:00,604,554,0,560,223,2146,0,5,34,19,329
ZoneA,2023-01-07 0:00,571,372,0,0,141,1254,0,11,30,6,355,,ZoneA,2023-02-07 0:00,545,498,0,0,282,972,0,5,36,12,357,,ZoneA,2023-03-07 0:00,564,277,0,0,144,1247,0,3,32,6,334,,ZoneA,2023-04-07 0:00,202,937,0,1,311,1544,0,7,17,11,476,,ZoneA,2023-05-07 0:00,0,339,0,0,111,1053,0,0,7,7,477,,ZoneA,2023-06-07 0:00,622,540,0,2,171,1514,0,6,28,6,284,,ZoneA,2023-07-07 0:00,577,644,0,573,118,1866,0,3,34,19,310,,ZoneA,2023-08-07 0:00,627,589,0,495,103,1989,0,5,32,16,345,,ZoneA,2023-09-07 0:00,610,557,0,536,223,2225,0,5,33,18,333
ZoneA,2023-01-07 1:00,572,346,0,0,135,1286,0,11,30,6,351,,ZoneA,2023-02-07 1:00,553,497,1,0,221,1015,0,6,34,10,366,,ZoneA,2023-03-07 1:00,548,268,0,0,66,1239,0,3,29,3,345,,ZoneA,2023-04-07 1:00,204,864,0,1,246,1485,0,7,16,9,478,,ZoneA,2023-05-07 1:00,0,340,0,0,67,1020,0,0,5,5,494,,ZoneA,2023-06-07 1:00,609,424,0,0,180,1483,0,5,29,7,282,,ZoneA,2023-07-07 1:00,586,717,0,552,153,1886,0,4,33,18,323,,ZoneA,2023-08-07 1:00,627,608,0,291,138,1968,0,6,29,16,364,,ZoneA,2023-09-07 1:00,608,553,0,465,271,2250,0,5,32,18,335
ZoneA,2023-01-07 2:00,563,338,0,0,133,1278,0,11,30,6,351,,ZoneA,2023-02-07 2:00,553,492,1,0,175,1033,0,6,32,8,373,,ZoneA,2023-03-07 2:00,539,262,0,0,51,1128,0,4,30,3,345,,ZoneA,2023-04-07 2:00,178,845,0,1,142,1440,0,7,12,6,500,,ZoneA,2023-05-07 2:00,0,294,0,0,20,1022,0,0,2,2,498,,ZoneA,2023-06-07 2:00,561,384,0,0,161,1349,0,5,29,7,288,,ZoneA,2023-07-07 2:00,578,722,0,523,222,1840,0,4,34,19,335,,ZoneA,2023-08-07 2:00,622,603,0,84,211,1944,0,7,26,12,377,,ZoneA,2023-09-07 2:00,618,557,0,217,361,2279,0,5,30,14,348
ZoneA,2023-01-07 3:00,564,336,0,0,129,1231,0,11,31,6,349,,ZoneA,2023-02-07 3:00,550,477,1,0,79,1052,0,8,29,4,387,,ZoneA,2023-03-07 3:00,523,256,0,0,38,990,0,4,31,2,344,,ZoneA,2023-04-07 3:00,169,854,0,1,85,1299,0,9,11,4,521,,ZoneA,2023-05-07 3:00,0,283,0,0,19,933,0,0,1,2,503,,ZoneA,2023-06-07 3:00,558,392,0,0,61,1214,0,5,28,3,310,,ZoneA,2023-07-07 3:00,581,734,0,425,188,1915,0,4,31,16,346,,ZoneA,2023-08-07 3:00,611,554,0,10,214,1889,0,7,25,9,379,,ZoneA,2023-09-07 3:00,614,547,0,18,407,2257,0,6,27,11,361
ZoneA,2023-01-07 4:00,565,337,0,0,127,1171,0,12,31,6,349,,ZoneA,2023-02-07 4:00,543,474,1,0,48,1037,0,7,28,2,393,,ZoneA,2023-03-07 4:00,502,240,1,0,38,884,0,4,32,2,340,,ZoneA,2023-04-07 4:00,154,771,0,1,102,1245,0,7,11,5,511,,ZoneA,2023-05-07 4:00,179,387,1,0,35,1483,0,8,10,2,447,,ZoneA,2023-06-07 4:00,557,385,0,0,21,1112,0,5,28,1,340,,ZoneA,2023-07-07 4:00,584,737,0,160,235,2012,0,5,26,11,351,,ZoneA,2023-08-07 4:00,645,491,0,0,288,1739,0,6,29,7,356,,ZoneA,2023-09-07 4:00,611,556,0,0,248,2244,0,5,23,7,380
ZoneA,2023-01-07 5:00,561,333,0,0,119,1155,0,12,31,5,349,,ZoneA,2023-02-07 5:00,539,471,1,0,46,994,0,7,29,2,393,,ZoneA,2023-03-07 5:00,508,246,1,0,39,818,0,5,34,2,337,,ZoneA,2023-04-07 5:00,148,751,0,0,53,1180,0,7,10,3,524,,ZoneA,2023-05-07 5:00,184,391,0,0,23,1453,0,8,10,1,450,,ZoneA,2023-06-07 5:00,557,379,0,0,17,1052,0,5,29,1,355,,ZoneA,2023-07-07 5:00,580,739,0,9,234,1977,0,5,23,7,357,,ZoneA,2023-08-07 5:00,672,628,0,0,136,1543,0,7,27,9,391,,ZoneA,2023-09-07 5:00,594,535,0,0,76,2176,0,6,20,2,397
ZoneA,2023-01-07 6:00,562,334,0,0,119,1139,0,10,31,6,348,,ZoneA,2023-02-07 6:00,542,472,1,0,42,996,0,8,28,2,394,,ZoneA,2023-03-07 6:00,516,245,1,0,37,792,0,5,35,2,335,,ZoneA,2023-04-07 6:00,162,750,0,0,54,1200,0,8,10,3,519,,ZoneA,2023-05-07 6:00,195,367,0,0,14,1432,0,8,11,1,445,,ZoneA,2023-06-07 6:00,556,370,0,0,16,1041,0,5,29,1,368,,ZoneA,2023-07-07 6:00,576,737,0,0,114,1956,0,5,20,3,351,,ZoneA,2023-08-07 6:00,624,642,0,0,30,1479,0,7,24,5,414,,ZoneA,2023-09-07 6:00,604,523,0,0,22,2105,0,6,19,1,401
ZoneA,2023-01-07 7:00,563,331,0,0,118,1161,0,11,31,5,348,,ZoneA,2023-02-07 7:00,546,472,1,0,46,1052,0,8,28,2,393,,ZoneA,2023-03-07 7:00,516,244,1,0,37,806,0,5,34,2,335,,ZoneA,2023-04-07 7:00,175,752,0,0,55,1205,0,8,11,3,516,,ZoneA,2023-05-07 7:00,206,366,1,0,11,1407,0,9,11,1,444,,ZoneA,2023-06-07 7:00,557,371,0,0,17,992,0,5,30,1,361,,ZoneA,2023-07-07 7:00,570,680,0,0,30,1853,0,5,19,1,349,,ZoneA,2023-08-07 7:00,578,593,0,0,28,1351,0,7,24,1,414,,ZoneA,2023-09-07 7:00,635,529,1,0,25,1980,0,6,21,1,397
ZoneA,2023-01-07 8:00,571,339,0,0,118,1194,0,12,31,5,350,,ZoneA,2023-02-07 8:00,547,472,2,0,47,1075,0,9,28,2,393,,ZoneA,2023-03-07 8:00,521,245,1,0,36,796,0,5,35,2,334,,ZoneA,2023-04-07 8:00,174,746,1,0,57,1222,0,8,11,3,514,,ZoneA,2023-05-07 8:00,217,376,1,0,13,1390,0,10,12,1,443,,ZoneA,2023-06-07 8:00,566,380,0,0,15,1048,0,5,29,1,351,,ZoneA,2023-07-07 8:00,591,516,0,0,27,1807,0,5,21,1,363,,ZoneA,2023-08-07 8:00,585,482,0,0,29,1369,0,8,25,1,393,,ZoneA,2023-09-07 8:00,636,460,1,0,26,1887,0,6,22,1,386
ZoneA,2023-01-07 9:00,566,339,0,0,117,1248,0,14,30,5,352,,ZoneA,2023-02-07 9:00,558,483,2,0,47,1162,0,8,27,2,393,,ZoneA,2023-03-07 9:00,500,234,1,0,35,783,0,5,34,2,334,,ZoneA,2023-04-07 9:00,171,745,1,0,55,1255,0,8,10,3,514,,ZoneA,2023-05-07 9:00,224,380,1,0,15,1360,0,10,12,1,443,,ZoneA,2023-06-07 9:00,570,377,0,0,18,1113,0,5,28,1,349,,ZoneA,2023-07-07 9:00,592,431,0,0,27,1675,0,6,23,1,363,,ZoneA,2023-08-07 9:00,571,386,0,0,23,1248,0,8,27,1,376,,ZoneA,2023-09-07 9:00,627,451,0,0,22,1708,0,6,23,1,385
ZoneA,2023-01-07 10:00,576,361,0,0,115,1319,0,12,29,5,357,,ZoneA,2023-02-07 10:00,571,498,2,0,151,1296,0,7,29,6,378,,ZoneA,2023-03-07 10:00,510,241,1,0,36,786,0,5,35,2,334,,ZoneA,2023-04-07 10:00,175,755,2,0,57,1276,0,8,10,3,513,,ZoneA,2023-05-07 10:00,231,381,2,1,22,1362,0,10,13,1,440,,ZoneA,2023-06-07 10:00,570,384,0,11,16,1191,0,5,27,1,342,,ZoneA,2023-07-07 10:00,584,405,0,0,22,1569,0,5,23,1,358,,ZoneA,2023-08-07 10:00,561,379,0,0,22,1156,0,8,27,1,375,,ZoneA,2023-09-07 10:00,626,422,0,0,22,1612,0,6,24,1,380
ZoneA,2023-01-07 11:00,589,420,0,0,134,1362,0,12,29,5,365,,ZoneA,2023-02-07 11:00,584,529,1,0,344,1389,0,7,33,12,357,,ZoneA,2023-03-07 11:00,513,254,0,1,123,875,0,5,36,7,325,,ZoneA,2023-04-07 11:00,165,761,2,21,58,1261,0,8,11,4,512,,ZoneA,2023-05-07 11:00,230,382,1,67,19,1364,0,9,15,4,426,,ZoneA,2023-06-07 11:00,565,383,0,162,18,1166,0,6,32,8,340,,ZoneA,2023-07-07 11:00,581,404,0,0,20,1456,0,5,24,1,354,,ZoneA,2023-08-07 11:00,574,388,0,0,21,1146,0,8,28,1,375,,ZoneA,2023-09-07 11:00,625,353,0,0,19,1605,0,7,25,1,368
ZoneA,2023-01-07 12:00,588,407,0,9,247,1357,0,10,32,10,346,,ZoneA,2023-02-07 12:00,579,582,1,30,364,1404,0,6,33,13,361,,ZoneA,2023-03-07 12:00,517,221,0,114,205,790,0,4,45,17,276,,ZoneA,2023-04-07 12:00,168,762,1,184,60,1230,0,8,17,10,478,,ZoneA,2023-05-07 12:00,214,381,1,195,17,1352,0,9,20,10,405,,ZoneA,2023-06-07 12:00,568,391,0,421,17,1034,0,5,41,18,338,,ZoneA,2023-07-07 12:00,579,394,0,0,19,1392,0,6,25,1,352,,ZoneA,2023-08-07 12:00,587,400,0,0,23,1232,0,8,27,1,377,,ZoneA,2023-09-07 12:00,626,298,1,0,20,1631,0,7,25,1,358
ZoneA,2023-01-07 13:00,584,358,0,210,274,1240,0,10,40,18,305,,ZoneA,2023-02-07 13:00,561,561,1,301,126,1260,0,6,35,15,353,,ZoneA,2023-03-07 13:00,517,211,0,444,49,722,0,3,52,25,244,,ZoneA,2023-04-07 13:00,173,762,0,403,65,1244,0,7,24,18,436,,ZoneA,2023-05-07 13:00,216,385,1,291,15,1407,0,10,23,13,389,,ZoneA,2023-06-07 13:00,579,400,0,592,19,1025,0,5,45,23,339,,ZoneA,2023-07-07 13:00,585,403,0,0,16,1420,0,6,25,1,351,,ZoneA,2023-08-07 13:00,598,407,0,0,23,1389,0,8,26,1,378,,ZoneA,2023-09-07 13:00,614,278,0,0,19,1608,0,6,25,1,355
ZoneA,2023-01-07 14:00,575,327,0,418,265,951,0,9,49,27,263,,ZoneA,2023-02-07 14:00,555,535,0,520,82,966,0,5,43,23,319,,ZoneA,2023-03-07 14:00,546,225,0,624,31,776,0,3,54,30,231,,ZoneA,2023-04-07 14:00,173,758,0,641,65,1126,0,7,32,26,399,,ZoneA,2023-05-07 14:00,214,398,0,339,15,1414,0,10,24,15,384,,ZoneA,2023-06-07 14:00,580,410,0,662,19,1166,0,4,44,24,339,,ZoneA,2023-07-07 14:00,578,398,0,0,16,1392,0,6,25,1,349,,ZoneA,2023-08-07 14:00,587,400,0,0,24,1420,0,8,25,1,379,,ZoneA,2023-09-07 14:00,608,301,0,0,18,1659,0,6,24,1,361
ZoneA,2023-01-07 15:00,561,317,0,442,197,853,0,9,50,27,261,,ZoneA,2023-02-07 15:00,559,496,0,572,69,857,0,5,47,25,302,,ZoneA,2023-03-07 15:00,573,223,0,680,28,752,0,9,57,31,221,,ZoneA,2023-04-07 15:00,159,694,0,776,63,1186,0,7,35,29,373,,ZoneA,2023-05-07 15:00,217,402,0,387,14,1392,0,10,26,17,377,,ZoneA,2023-06-07 15:00,585,411,0,691,26,1241,0,7,44,24,338,,ZoneA,2023-07-07 15:00,565,389,0,7,14,1282,0,5,26,1,354,,ZoneA,2023-08-07 15:00,584,404,0,72,23,1385,0,8,27,1,368,,ZoneA,2023-09-07 15:00,579,293,0,30,16,1543,0,6,25,2,358
ZoneA,2023-01-07 16:00,562,310,0,469,107,762,0,9,51,26,261,,ZoneA,2023-02-07 16:00,562,422,0,567,63,844,0,6,48,26,286,,ZoneA,2023-03-07 16:00,579,217,0,687,24,754,0,10,57,31,219,,ZoneA,2023-04-07 16:00,167,697,0,819,63,1194,0,6,36,30,367,,ZoneA,2023-05-07 16:00,222,411,0,398,17,1468,0,10,25,17,376,,ZoneA,2023-06-07 16:00,583,424,0,674,28,1317,0,6,42,23,310,,ZoneA,2023-07-07 16:00,567,390,0,163,17,1265,0,5,31,8,340,,ZoneA,2023-08-07 16:00,590,411,0,325,27,1341,0,7,35,4,333,,ZoneA,2023-09-07 16:00,583,284,0,178,14,1469,0,6,31,8,333
ZoneA,2023-01-07 17:00,558,307,0,485,100,741,0,9,52,27,258,,ZoneA,2023-02-07 17:00,564,411,0,560,58,823,0,6,49,26,284,,ZoneA,2023-03-07 17:00,586,213,0,680,24,789,0,9,56,31,221,,ZoneA,2023-04-07 17:00,171,822,0,771,71,1203,0,5,33,28,391,,ZoneA,2023-05-07 17:00,206,407,0,399,21,1463,0,8,25,17,377,,ZoneA,2023-06-07 17:00,589,578,0,610,76,1360,0,5,40,21,277,,ZoneA,2023-07-07 17:00,590,415,0,457,20,1295,0,5,38,17,309,,ZoneA,2023-08-07 17:00,602,429,0,537,12,1426,0,7,38,12,315,,ZoneA,2023-09-07 17:00,584,285,0,281,15,1476,0,6,33,11,320
ZoneA,2023-01-07 18:00,562,305,0,492,100,731,0,10,52,27,256,,ZoneA,2023-02-07 18:00,560,409,0,560,57,803,0,6,49,26,283,,ZoneA,2023-03-07 18:00,582,215,0,681,23,797,0,9,56,31,222,,ZoneA,2023-04-07 18:00,181,878,0,641,161,1198,0,5,32,26,404,,ZoneA,2023-05-07 18:00,203,406,0,365,23,1485,0,8,24,16,383,,ZoneA,2023-06-07 18:00,607,728,0,616,93,1305,0,3,39,21,273,,ZoneA,2023-07-07 18:00,604,428,0,590,24,1520,0,5,38,19,311,,ZoneA,2023-08-07 18:00,601,438,0,607,20,1524,0,6,38,17,312,,ZoneA,2023-09-07 18:00,590,300,0,339,15,1654,0,5,33,12,321
ZoneA,2023-01-07 19:00,557,302,0,496,96,721,0,9,53,27,255,,ZoneA,2023-02-07 19:00,569,413,0,562,58,823,0,6,49,26,284,,ZoneA,2023-03-07 19:00,599,219,1,688,23,796,0,13,56,31,221,,ZoneA,2023-04-07 19:00,164,881,0,457,244,1232,0,6,29,24,420,,ZoneA,2023-05-07 19:00,201,432,0,330,25,1507,0,7,22,14,393,,ZoneA,2023-06-07 19:00,612,749,0,608,108,1357,0,3,39,21,280,,ZoneA,2023-07-07 19:00,605,438,0,656,26,1603,0,5,39,20,316,,ZoneA,2023-08-07 19:00,603,466,0,664,20,1607,0,6,38,19,313,,ZoneA,2023-09-07 19:00,604,311,0,379,18,1951,0,6,31,12,325
ZoneA,2023-01-07 20:00,566,306,0,464,98,741,0,9,52,26,260,,ZoneA,2023-02-07 20:00,563,415,0,507,60,812,0,7,48,24,291,,ZoneA,2023-03-07 20:00,604,227,1,666,30,857,0,11,54,29,229,,ZoneA,2023-04-07 20:00,191,923,0,331,150,1266,0,6,24,17,455,,ZoneA,2023-05-07 20:00,199,441,0,281,33,1568,0,7,20,13,402,,ZoneA,2023-06-07 20:00,600,749,0,445,184,1472,0,3,36,18,285,,ZoneA,2023-07-07 20:00,607,467,0,684,26,1713,0,5,38,20,326,,ZoneA,2023-08-07 20:00,600,569,0,676,19,1726,0,6,36,20,331,,ZoneA,2023-09-07 20:00,612,376,0,496,19,2126,0,6,31,14,327
ZoneA,2023-01-07 21:00,554,300,0,200,114,769,0,9,45,16,295,,ZoneA,2023-02-07 21:00,547,388,0,305,63,809,0,6,43,17,313,,ZoneA,2023-03-07 21:00,595,231,0,531,94,977,0,6,50,26,246,,ZoneA,2023-04-07 21:00,198,912,0,188,216,1266,0,6,22,15,465,,ZoneA,2023-05-07 21:00,201,464,0,222,45,1604,0,6,19,11,413,,ZoneA,2023-06-07 21:00,583,746,0,344,99,1575,0,3,31,13,296,,ZoneA,2023-07-07 21:00,603,514,0,675,27,1901,0,5,35,19,342,,ZoneA,2023-08-07 21:00,605,671,0,655,59,1862,0,5,34,19,345,,ZoneA,2023-09-07 21:00,616,485,0,483,25,2212,0,5,29,13,344
ZoneA,2023-01-07 22:00,561,309,0,13,198,984,0,9,37,10,323,,ZoneA,2023-02-07 22:00,544,349,0,61,101,978,0,7,35,8,342,,ZoneA,2023-03-07 22:00,590,241,0,178,268,1107,0,3,43,19,275,,ZoneA,2023-04-07 22:00,194,914,1,48,221,1287,0,6,17,10,488,,ZoneA,2023-05-07 22:00,215,492,0,201,70,1580,0,6,19,11,415,,ZoneA,2023-06-07 22:00,608,767,0,253,103,1554,0,3,29,11,298,,ZoneA,2023-07-07 22:00,605,573,0,653,54,2019,0,5,34,18,349,,ZoneA,2023-08-07 22:00,611,739,0,587,98,2035,0,5,32,18,358,,ZoneA,2023-09-07 22:00,612,568,0,496,35,2208,0,5,29,14,353
ZoneA,2023-01-07 23:00,569,327,0,0,257,1064,0,11,37,12,322,,ZoneA,2023-02-07 23:00,541,358,0,1,228,1085,0,6,35,10,338,,ZoneA,2023-03-07 23:00,566,294,0,2,360,1131,0,2,39,15,302,,ZoneA,2023-04-07 23:00,199,910,1,3,167,1299,0,7,14,7,505,,ZoneA,2023-05-07 23:00,220,494,0,66,113,1617,0,6,16,7,429,,ZoneA,2023-06-07 23:00,606,696,0,97,161,1431,0,4,29,9,296,,ZoneA,2023-07-07 23:00,600,655,0,644,100,2005,0,6,34,19,356,,ZoneA,2023-08-07 23:00,627,799,0,575,160,2044,0,5,32,16,360,,ZoneA,2023-09-07 23:00,608,562,0,522,63,2176,0,4,30,15,347
ZoneA,2023-01-08 0:00,569,330,0,0,279,1063,0,10,38,12,320,,ZoneA,2023-02-08 0:00,543,361,0,0,222,1106,0,6,34,10,340,,ZoneA,2023-03-08 0:00,566,331,0,0,292,1147,0,3,37,13,321,,ZoneA,2023-04-08 0:00,195,903,1,0,142,1247,0,6,14,6,512,,ZoneA,2023-05-08 0:00,135,545,0,2,157,1861,0,7,11,6,452,,ZoneA,2023-06-08 0:00,599,588,0,5,212,1422,0,4,29,8,301,,ZoneA,2023-07-08 0:00,593,675,0,612,125,2008,0,7,33,19,350,,ZoneA,2023-08-08 0:00,650,794,0,562,198,2073,0,5,33,17,356,,ZoneA,2023-09-08 0:00,619,565,0,341,208,2237,0,4,29,14,351
ZoneA,2023-01-08 1:00,573,326,0,0,254,1091,0,10,37,11,323,,ZoneA,2023-02-08 1:00,542,352,0,0,138,1153,0,6,31,6,352,,ZoneA,2023-03-08 1:00,550,321,0,0,180,1135,0,3,33,8,336,,ZoneA,2023-04-08 1:00,196,896,1,0,85,1168,0,6,12,4,527,,ZoneA,2023-05-08 1:00,133,519,0,0,136,1714,0,6,11,6,455,,ZoneA,2023-06-08 1:00,592,587,0,0,182,1330,0,4,29,7,300,,ZoneA,2023-07-08 1:00,592,657,0,584,140,1887,0,6,34,19,350,,ZoneA,2023-08-08 1:00,673,794,0,401,218,2149,0,5,30,17,366,,ZoneA,2023-09-08 1:00,608,543,0,134,307,2223,0,4,27,12,359
ZoneA,2023-01-08 2:00,571,321,0,0,158,1140,0,9,33,7,338,,ZoneA,2023-02-08 2:00,535,342,0,0,91,1102,0,7,30,4,358,,ZoneA,2023-03-08 2:00,536,313,0,0,68,1107,0,3,30,3,354,,ZoneA,2023-04-08 2:00,161,840,2,0,69,1135,0,6,11,3,533,,ZoneA,2023-05-08 2:00,147,469,0,0,73,1595,0,7,10,3,458,,ZoneA,2023-06-08 2:00,568,482,0,0,182,1201,0,4,31,8,300,,ZoneA,2023-07-08 2:00,598,620,0,376,177,1922,0,4,31,15,359,,ZoneA,2023-08-08 2:00,661,782,0,139,273,2124,0,5,27,14,385,,ZoneA,2023-09-08 2:00,598,505,0,40,275,2067,0,4,26,9,365
ZoneA,2023-01-08 3:00,569,318,0,0,148,1138,0,10,33,7,339,,ZoneA,2023-02-08 3:00,525,337,0,0,58,1036,0,7,30,3,363,,ZoneA,2023-03-08 3:00,507,272,0,0,36,1008,0,3,30,2,352,,ZoneA,2023-04-08 3:00,176,741,1,0,64,1112,0,7,12,3,516,,ZoneA,2023-05-08 3:00,155,399,0,0,41,1477,0,8,10,2,453,,ZoneA,2023-06-08 3:00,558,386,0,0,201,1052,0,5,35,9,304,,ZoneA,2023-07-08 3:00,582,618,0,129,265,1913,0,5,28,12,386,,ZoneA,2023-08-08 3:00,654,775,0,23,243,1924,0,5,25,10,399,,ZoneA,2023-09-08 3:00,594,389,0,9,220,2064,0,4,25,7,358
ZoneA,2023-01-08 4:00,567,314,0,0,118,1097,0,11,33,6,342,,ZoneA,2023-02-08 4:00,527,335,1,0,51,949,0,8,31,3,361,,ZoneA,2023-03-08 4:00,497,199,0,0,37,928,0,4,32,2,330,,ZoneA,2023-04-08 4:00,190,665,1,0,62,1042,0,7,13,3,504,,ZoneA,2023-05-08 4:00,167,404,1,0,17,1442,0,8,9,1,458,,ZoneA,2023-06-08 4:00,548,379,0,0,183,897,0,5,36,9,334,,ZoneA,2023-07-08 4:00,581,596,0,42,276,1830,0,5,27,10,398,,ZoneA,2023-08-08 4:00,642,744,0,0,54,2022,0,6,20,7,421,,ZoneA,2023-09-08 4:00,592,311,0,2,198,2043,0,4,25,6,349
ZoneA,2023-01-08 5:00,559,303,0,0,116,1050,0,10,33,6,339,,ZoneA,2023-02-08 5:00,522,331,1,0,46,934,0,7,31,3,362,,ZoneA,2023-03-08 5:00,504,205,1,0,37,822,0,5,34,2,325,,ZoneA,2023-04-08 5:00,186,604,2,0,60,1039,0,7,13,3,495,,ZoneA,2023-05-08 5:00,178,420,2,0,16,1373,0,9,10,1,460,,ZoneA,2023-06-08 5:00,540,361,0,0,80,870,0,5,33,4,346,,ZoneA,2023-07-08 5:00,581,523,0,2,258,1816,0,5,26,8,407,,ZoneA,2023-08-08 5:00,611,590,0,0,31,1914,0,6,20,2,408,,ZoneA,2023-09-08 5:00,587,298,0,1,156,1890,0,5,25,5,350
ZoneA,2023-01-08 6:00,563,304,0,0,113,1033,0,10,33,6,339,,ZoneA,2023-02-08 6:00,525,339,0,0,41,913,0,7,31,2,364,,ZoneA,2023-03-08 6:00,511,208,1,0,33,859,0,6,34,2,328,,ZoneA,2023-04-08 6:00,195,592,3,0,60,983,0,7,14,4,493,,ZoneA,2023-05-08 6:00,191,423,3,0,16,1352,0,9,11,1,458,,ZoneA,2023-06-08 6:00,540,360,0,0,16,867,0,5,31,1,354,,ZoneA,2023-07-08 6:00,578,444,0,0,211,1852,0,6,26,7,403,,ZoneA,2023-08-08 6:00,590,460,0,0,30,1778,0,6,22,1,391,,ZoneA,2023-09-08 6:00,585,289,0,0,31,1769,0,5,23,1,362
ZoneA,2023-01-08 7:00,566,306,0,0,114,1036,0,10,33,6,339,,ZoneA,2023-02-08 7:00,526,339,0,0,41,916,0,7,31,2,364,,ZoneA,2023-03-08 7:00,513,206,1,0,34,853,0,6,34,2,326,,ZoneA,2023-04-08 7:00,202,592,2,0,56,972,0,8,14,3,492,,ZoneA,2023-05-08 7:00,194,428,3,0,18,1426,0,10,11,1,456,,ZoneA,2023-06-08 7:00,547,365,0,0,17,877,0,5,31,1,356,,ZoneA,2023-07-08 7:00,572,437,0,0,133,1721,0,6,25,5,400,,ZoneA,2023-08-08 7:00,587,432,0,0,27,1565,0,6,23,1,385,,ZoneA,2023-09-08 7:00,589,292,0,1,28,1574,0,5,25,1,359
ZoneA,2023-01-08 8:00,571,308,0,0,113,1038,0,10,34,6,339,,ZoneA,2023-02-08 8:00,533,347,0,0,40,943,0,8,31,2,365,,ZoneA,2023-03-08 8:00,502,203,1,0,33,802,0,8,35,2,325,,ZoneA,2023-04-08 8:00,209,595,3,0,56,961,0,8,15,3,491,,ZoneA,2023-05-08 8:00,195,426,3,0,18,1469,0,10,10,1,455,,ZoneA,2023-06-08 8:00,548,365,0,0,16,849,0,6,32,1,353,,ZoneA,2023-07-08 8:00,574,424,0,0,54,1572,0,6,24,2,406,,ZoneA,2023-08-08 8:00,569,408,0,0,24,1397,0,6,25,1,383,,ZoneA,2023-09-08 8:00,594,281,0,0,25,1505,0,5,26,1,355
ZoneA,2023-01-08 9:00,571,311,0,0,114,1048,0,10,33,6,339,,ZoneA,2023-02-08 9:00,542,354,0,0,42,1016,0,7,30,2,367,,ZoneA,2023-03-08 9:00,506,206,1,0,33,795,0,7,35,2,325,,ZoneA,2023-04-08 9:00,195,602,2,0,57,991,0,7,14,3,495,,ZoneA,2023-05-08 9:00,195,430,2,0,18,1555,0,9,10,1,454,,ZoneA,2023-06-08 9:00,556,368,0,0,16,933,0,6,31,1,350,,ZoneA,2023-07-08 9:00,576,421,0,0,31,1398,0,6,25,1,405,,ZoneA,2023-08-08 9:00,565,394,0,0,21,1278,0,6,26,1,380,,ZoneA,2023-09-08 9:00,590,273,0,0,21,1401,0,5,27,1,353
ZoneA,2023-01-08 10:00,572,311,0,0,115,1083,0,11,33,6,341,,ZoneA,2023-02-08 10:00,557,364,0,0,63,1143,0,7,29,3,365,,ZoneA,2023-03-08 10:00,507,208,0,0,81,866,0,7,35,5,319,,ZoneA,2023-04-08 10:00,197,625,2,0,57,1034,0,7,14,3,497,,ZoneA,2023-05-08 10:00,192,439,2,3,22,1639,0,9,10,1,453,,ZoneA,2023-06-08 10:00,550,366,0,4,15,1015,0,6,29,1,343,,ZoneA,2023-07-08 10:00,572,404,0,0,27,1300,0,6,26,1,404,,ZoneA,2023-08-08 10:00,556,374,0,0,19,1205,0,6,27,1,376,,ZoneA,2023-09-08 10:00,581,258,0,0,19,1304,0,5,28,1,348
