Zone,Date,Nuclear,Coal,Wind,Solar,Hydro,Gas,Oil,Unknown,fossilFreePercentage,renewablePercentage,AOER
ZoneA,2023-03-11 14:00,533.0,212.0,0.0,645.0,47.0,761.0,0.0,5.0,56.0,31.0,224.0
ZoneA,2023-03-11 15:00,525.0,208.0,0.0,643.0,39.0,725.0,0.0,5.0,56.0,32.0,221.0
ZoneA,2023-03-11 16:00,537.0,214.0,0.0,686.0,37.0,740.0,0.0,5.0,57.0,33.0,219.0
ZoneA,2023-03-11 17:00,536.0,210.0,0.0,677.0,36.0,735.0,0.0,6.0,57.0,32.0,219.0
ZoneA,2023-03-11 18:00,541.0,213.0,0.0,667.0,35.0,753.0,0.0,6.0,56.0,32.0,222.0
ZoneA,2023-03-11 19:00,532.0,209.0,0.0,424.0,34.0,777.0,0.0,6.0,50.0,23.0,251.0
ZoneA,2023-03-11 20:00,524.0,203.0,0.0,291.0,36.0,812.0,0.0,6.0,45.0,18.0,271.0
ZoneA,2023-03-11 21:00,504.0,208.0,0.0,251.0,39.0,846.0,0.0,5.0,43.0,16.0,283.0
ZoneA,2023-03-11 22:00,507.0,216.0,0.0,141.0,43.0,896.0,0.0,5.0,38.0,10.0,305.0
ZoneA,2023-03-11 23:00,521.0,229.0,0.0,8.0,87.0,1035.0,0.0,5.0,33.0,5.0,329.0
ZoneA,2023-03-12 0:00,521.0,232.0,0.0,0.0,150.0,1074.0,0.0,5.0,34.0,8.0,322.0
ZoneA,2023-03-12 1:00,509.0,229.0,0.0,0.0,149.0,1061.0,0.0,6.0,34.0,8.0,323.0
ZoneA,2023-03-12 3:00,514.0,236.0,0.0,0.0,85.0,1006.0,0.0,6.0,32.0,5.0,333.0
ZoneA,2023-03-12 4:00,504.0,231.0,0.0,0.0,47.0,982.0,0.0,6.0,31.0,3.0,339.0
ZoneA,2023-03-12 5:00,504.0,220.0,0.0,0.0,41.0,949.0,0.0,6.0,32.0,2.0,336.0
ZoneA,2023-03-12 6:00,486.0,202.0,0.0,0.0,38.0,894.0,0.0,6.0,33.0,3.0,330.0
ZoneA,2023-03-12 7:00,492.0,202.0,1.0,0.0,34.0,895.0,0.0,6.0,32.0,2.0,331.0
ZoneA,2023-03-12 8:00,490.0,196.0,1.0,0.0,35.0,900.0,0.0,6.0,32.0,2.0,329.0
ZoneA,2023-03-12 9:00,501.0,199.0,1.0,0.0,38.0,919.0,0.0,7.0,33.0,3.0,328.0
ZoneA,2023-03-12 10:00,507.0,203.0,1.0,0.0,46.0,985.0,0.0,7.0,32.0,3.0,329.0
ZoneA,2023-03-12 11:00,512.0,206.0,0.0,0.0,52.0,1046.0,0.0,7.0,31.0,3.0,331.0
ZoneA,2023-03-12 12:00,523.0,216.0,0.0,13.0,53.0,1104.0,0.0,7.0,31.0,4.0,332.0
ZoneA,2023-03-12 13:00,529.0,225.0,0.0,38.0,53.0,1162.0,0.0,7.0,31.0,5.0,331.0
ZoneA,2023-03-12 14:00,524.0,255.0,0.0,50.0,78.0,1140.0,0.0,6.0,32.0,7.0,332.0
ZoneA,2023-03-12 15:00,522.0,292.0,0.0,75.0,83.0,1128.0,0.0,5.0,32.0,8.0,337.0
ZoneA,2023-03-12 16:00,532.0,314.0,0.0,88.0,50.0,1136.0,0.0,6.0,32.0,7.0,344.0
ZoneA,2023-03-12 17:00,524.0,356.0,0.0,94.0,46.0,1109.0,0.0,6.0,31.0,7.0,354.0
ZoneA,2023-03-12 18:00,520.0,351.0,0.0,101.0,46.0,1073.0,0.0,5.0,32.0,7.0,351.0
ZoneA,2023-03-12 19:00,522.0,350.0,0.0,98.0,48.0,1046.0,0.0,5.0,32.0,7.0,350.0
ZoneA,2023-03-12 20:00,532.0,359.0,0.0,51.0,52.0,1068.0,0.0,6.0,31.0,5.0,359.0
ZoneA,2023-03-12 21:00,537.0,382.0,0.0,41.0,54.0,1085.0,0.0,6.0,30.0,5.0,365.0
ZoneA,2023-03-12 22:00,523.0,376.0,0.0,13.0,99.0,1096.0,0.0,6.0,30.0,6.0,363.0
ZoneA,2023-03-12 23:00,533.0,384.0,0.0,0.0,138.0,1104.0,0.0,6.0,31.0,7.0,359.0
ZoneA,2023-03-13 0:00,532.0,384.0,0.0,0.0,152.0,1102.0,0.0,5.0,32.0,7.0,357.0
ZoneA,2023-03-13 1:00,71.0,315.0,0.0,0.0,69.0,924.0,0.0,4.0,10.0,5.0,466.0
ZoneA,2023-03-13 2:00,77.0,323.0,0.0,0.0,47.0,890.0,0.0,5.0,10.0,4.0,475.0
ZoneA,2023-03-13 3:00,73.0,297.0,0.0,0.0,36.0,721.0,0.0,4.0,10.0,4.0,483.0
ZoneA,2023-03-13 4:00,493.0,353.0,1.0,0.0,25.0,815.0,0.0,5.0,31.0,2.0,374.0
ZoneA,2023-03-13 5:00,485.0,326.0,1.0,0.0,32.0,790.0,0.0,5.0,32.0,2.0,367.0
ZoneA,2023-03-13 6:00,484.0,321.0,1.0,0.0,32.0,787.0,0.0,5.0,32.0,2.0,366.0
ZoneA,2023-03-13 7:00,488.0,327.0,1.0,0.0,32.0,788.0,0.0,5.0,32.0,2.0,367.0
ZoneA,2023-03-13 8:00,503.0,335.0,1.0,0.0,28.0,820.0,0.0,5.0,31.0,2.0,368.0
ZoneA,2023-03-13 9:00,505.0,339.0,1.0,0.0,34.0,893.0,0.0,5.0,30.0,2.0,369.0
ZoneA,2023-03-13 10:00,509.0,359.0,0.0,0.0,36.0,1030.0,0.0,5.0,28.0,2.0,375.0
ZoneA,2023-03-13 11:00,510.0,371.0,0.0,0.0,42.0,1110.0,0.0,5.0,27.0,2.0,378.0
ZoneA,2023-03-13 12:00,512.0,372.0,0.0,12.0,37.0,1108.0,0.0,4.0,27.0,2.0,376.0
ZoneA,2023-03-13 13:00,527.0,384.0,0.0,55.0,37.0,1173.0,0.0,4.0,28.0,4.0,370.0
ZoneA,2023-03-13 14:00,546.0,452.0,0.0,106.0,32.0,1207.0,0.0,4.0,29.0,6.0,374.0
ZoneA,2023-03-13 15:00,542.0,424.0,0.0,166.0,29.0,1169.0,0.0,4.0,32.0,8.0,360.0
ZoneA,2023-03-13 16:00,535.0,370.0,0.0,238.0,28.0,1123.0,0.0,4.0,35.0,12.0,337.0
ZoneA,2023-03-13 17:00,538.0,371.0,0.0,274.0,27.0,1152.0,0.0,4.0,35.0,13.0,333.0
ZoneA,2023-03-13 18:00,543.0,409.0,0.0,285.0,27.0,1121.0,0.0,4.0,36.0,13.0,338.0
ZoneA,2023-03-13 19:00,544.0,461.0,0.0,323.0,28.0,988.0,0.0,4.0,38.0,15.0,339.0
ZoneA,2023-03-13 20:00,543.0,461.0,0.0,366.0,24.0,956.0,0.0,4.0,40.0,17.0,333.0
ZoneA,2023-03-13 21:00,536.0,458.0,0.0,414.0,27.0,898.0,0.0,4.0,42.0,19.0,324.0
ZoneA,2023-03-13 22:00,565.0,478.0,0.0,202.0,34.0,1122.0,0.0,4.0,33.0,10.0,360.0
ZoneA,2023-03-13 23:00,551.0,481.0,0.0,11.0,41.0,1143.0,0.0,4.0,27.0,2.0,393.0
ZoneA,2023-03-14 0:00,538.0,453.0,0.0,0.0,45.0,1149.0,0.0,3.0,27.0,2.0,391.0
ZoneA,2023-03-14 1:00,542.0,347.0,0.0,0.0,42.0,1184.0,0.0,3.0,28.0,2.0,368.0
ZoneA,2023-03-14 2:00,524.0,249.0,0.0,0.0,38.0,1170.0,0.0,3.0,28.0,2.0,348.0
ZoneA,2023-03-14 3:00,510.0,232.0,0.0,0.0,28.0,1094.0,0.0,3.0,29.0,2.0,345.0
ZoneA,2023-03-14 4:00,514.0,236.0,0.0,0.0,46.0,1173.0,0.0,4.0,28.0,2.0,345.0
ZoneA,2023-03-14 5:00,518.0,235.0,0.0,0.0,38.0,1155.0,0.0,3.0,29.0,2.0,345.0
ZoneA,2023-03-14 6:00,521.0,235.0,0.0,0.0,41.0,1160.0,0.0,3.0,29.0,2.0,344.0
ZoneA,2023-03-14 7:00,529.0,250.0,0.0,0.0,39.0,1184.0,0.0,3.0,28.0,2.0,348.0
ZoneA,2023-03-14 8:00,540.0,340.0,0.0,0.0,89.0,1133.0,0.0,3.0,30.0,4.0,357.0
ZoneA,2023-03-14 9:00,574.0,467.0,0.0,0.0,68.0,1186.0,0.0,6.0,28.0,3.0,384.0
ZoneA,2023-03-14 10:00,597.0,517.0,0.0,0.0,140.0,1332.0,0.0,3.0,28.0,5.0,380.0
ZoneA,2023-03-14 11:00,594.0,518.0,0.0,5.0,277.0,1377.0,0.0,7.0,32.0,10.0,362.0
ZoneA,2023-03-14 12:00,580.0,496.0,0.0,307.0,207.0,1238.0,0.0,4.0,39.0,18.0,328.0
ZoneA,2023-03-14 13:00,556.0,354.0,0.0,669.0,48.0,1018.0,0.0,3.0,48.0,27.0,271.0
ZoneA,2023-03-14 14:00,561.0,251.0,0.0,763.0,38.0,932.0,0.0,2.0,53.0,31.0,233.0
ZoneA,2023-03-14 15:00,553.0,240.0,0.0,757.0,29.0,933.0,0.0,2.0,53.0,31.0,233.0
ZoneA,2023-03-14 16:00,555.0,236.0,0.0,755.0,28.0,937.0,0.0,3.0,53.0,31.0,232.0
ZoneA,2023-03-14 17:00,578.0,244.0,0.0,793.0,30.0,969.0,0.0,4.0,54.0,31.0,231.0
ZoneA,2023-03-14 18:00,550.0,231.0,0.0,753.0,28.0,925.0,0.0,3.0,53.0,31.0,231.0
ZoneA,2023-03-14 19:00,556.0,235.0,0.0,763.0,31.0,940.0,0.0,3.0,53.0,31.0,231.0
ZoneA,2023-03-14 20:00,550.0,235.0,0.0,746.0,31.0,951.0,0.0,2.0,53.0,31.0,234.0
ZoneA,2023-03-14 21:00,544.0,237.0,0.0,656.0,41.0,946.0,0.0,2.0,51.0,29.0,243.0
ZoneA,2023-03-14 22:00,536.0,246.0,0.0,270.0,47.0,1106.0,0.0,3.0,39.0,14.0,300.0
ZoneA,2023-03-14 23:00,539.0,266.0,0.0,11.0,174.0,1297.0,0.0,3.0,32.0,8.0,331.0
ZoneA,2023-03-15 0:00,544.0,264.0,0.0,4.0,273.0,1340.0,0.0,3.0,34.0,11.0,318.0
ZoneA,2023-03-15 1:00,540.0,268.0,0.0,7.0,250.0,1328.0,0.0,3.0,33.0,11.0,322.0
ZoneA,2023-03-15 2:00,536.0,267.0,0.0,7.0,199.0,1305.0,0.0,3.0,32.0,9.0,328.0
ZoneA,2023-03-15 3:00,530.0,267.0,0.0,7.0,121.0,1295.0,0.0,4.0,30.0,6.0,340.0
ZoneA,2023-03-15 4:00,544.0,275.0,0.0,4.0,49.0,1272.0,0.0,4.0,28.0,2.0,351.0
ZoneA,2023-03-15 5:00,552.0,281.0,1.0,0.0,49.0,1312.0,0.0,4.0,27.0,2.0,353.0
ZoneA,2023-03-15 6:00,554.0,278.0,1.0,0.0,49.0,1314.0,0.0,5.0,27.0,2.0,352.0
ZoneA,2023-03-15 7:00,564.0,311.0,1.0,0.0,51.0,1355.0,0.0,5.0,27.0,2.0,359.0
ZoneA,2023-03-15 8:00,555.0,416.0,1.0,0.0,52.0,1341.0,0.0,4.0,26.0,2.0,381.0
ZoneA,2023-03-15 9:00,536.0,480.0,0.0,0.0,67.0,1412.0,0.0,3.0,24.0,3.0,394.0
ZoneA,2023-03-15 10:00,547.0,495.0,1.0,0.0,292.0,1505.0,0.0,3.0,30.0,10.0,365.0
ZoneA,2023-03-15 11:00,553.0,505.0,0.0,5.0,394.0,1527.0,0.0,3.0,32.0,13.0,353.0
ZoneA,2023-03-15 12:00,543.0,461.0,0.0,267.0,364.0,1337.0,0.0,5.0,39.0,21.0,315.0
ZoneA,2023-03-15 13:00,559.0,326.0,0.0,701.0,229.0,1040.0,0.0,4.0,52.0,33.0,246.0
ZoneA,2023-03-15 14:00,568.0,254.0,0.0,789.0,63.0,1022.0,0.0,2.0,53.0,32.0,235.0
ZoneA,2023-03-15 15:00,567.0,258.0,0.0,789.0,37.0,1015.0,0.0,5.0,52.0,31.0,238.0
ZoneA,2023-03-15 16:00,571.0,254.0,0.0,807.0,37.0,1016.0,0.0,7.0,53.0,31.0,236.0
ZoneA,2023-03-15 17:00,585.0,258.0,0.0,809.0,38.0,1043.0,0.0,7.0,52.0,31.0,237.0
ZoneA,2023-03-15 18:00,579.0,255.0,0.0,790.0,37.0,1023.0,0.0,6.0,52.0,31.0,237.0
ZoneA,2023-03-15 19:00,581.0,255.0,0.0,795.0,34.0,1021.0,0.0,6.0,52.0,31.0,236.0
ZoneA,2023-03-15 20:00,584.0,258.0,0.0,780.0,36.0,1028.0,0.0,6.0,52.0,30.0,238.0
ZoneA,2023-03-15 21:00,587.0,261.0,0.0,703.0,39.0,1048.0,0.0,5.0,50.0,28.0,247.0
ZoneA,2023-03-15 22:00,573.0,263.0,0.0,293.0,46.0,1112.0,0.0,7.0,40.0,15.0,297.0
ZoneA,2023-03-15 23:00,554.0,262.0,0.0,15.0,120.0,1266.0,0.0,7.0,31.0,6.0,334.0
ZoneA,2023-03-16 0:00,558.0,265.0,0.0,0.0,229.0,1292.0,0.0,5.0,34.0,10.0,321.0
ZoneA,2023-03-16 1:00,554.0,264.0,0.0,5.0,306.0,1213.0,0.0,6.0,37.0,13.0,307.0
ZoneA,2023-03-16 2:00,555.0,260.0,0.0,5.0,315.0,1168.0,0.0,5.0,38.0,14.0,303.0
ZoneA,2023-03-16 3:00,558.0,261.0,1.0,5.0,305.0,1104.0,0.0,6.0,39.0,14.0,302.0
ZoneA,2023-03-16 4:00,568.0,270.0,1.0,4.0,288.0,1076.0,0.0,6.0,39.0,13.0,303.0
ZoneA,2023-03-16 5:00,578.0,278.0,1.0,3.0,149.0,1207.0,0.0,7.0,33.0,7.0,329.0
ZoneA,2023-03-16 6:00,601.0,290.0,1.0,1.0,84.0,1279.0,0.0,7.0,31.0,4.0,340.0
ZoneA,2023-03-16 7:00,601.0,311.0,1.0,0.0,85.0,1330.0,0.0,7.0,30.0,4.0,346.0
ZoneA,2023-03-16 8:00,612.0,428.0,1.0,0.0,89.0,1338.0,0.0,8.0,29.0,4.0,368.0
ZoneA,2023-03-16 9:00,617.0,536.0,1.0,0.0,146.0,1381.0,0.0,6.0,29.0,6.0,379.0
ZoneA,2023-03-16 10:00,621.0,554.0,1.0,0.0,277.0,1530.0,0.0,5.0,30.0,10.0,366.0
ZoneA,2023-03-16 11:00,621.0,568.0,0.0,6.0,337.0,1620.0,0.0,11.0,31.0,11.0,363.0
ZoneA,2023-03-16 12:00,617.0,536.0,0.0,265.0,158.0,1492.0,0.0,8.0,34.0,14.0,347.0
ZoneA,2023-03-16 13:00,587.0,376.0,0.0,676.0,55.0,1069.0,0.0,9.0,48.0,27.0,274.0
ZoneA,2023-03-16 14:00,578.0,269.0,0.0,753.0,36.0,889.0,0.0,11.0,54.0,31.0,235.0
ZoneA,2023-03-16 15:00,581.0,253.0,0.0,764.0,32.0,859.0,0.0,9.0,55.0,32.0,228.0
ZoneA,2023-03-16 16:00,583.0,251.0,0.0,763.0,33.0,862.0,0.0,11.0,55.0,32.0,228.0
ZoneA,2023-03-16 17:00,575.0,246.0,0.0,739.0,33.0,850.0,0.0,12.0,55.0,32.0,229.0
ZoneA,2023-03-16 18:00,599.0,260.0,0.0,762.0,33.0,918.0,0.0,14.0,54.0,31.0,233.0
ZoneA,2023-03-16 19:00,601.0,259.0,0.0,756.0,34.0,902.0,0.0,15.0,54.0,31.0,232.0
ZoneA,2023-03-16 20:00,605.0,256.0,1.0,729.0,34.0,894.0,0.0,15.0,54.0,30.0,233.0
ZoneA,2023-03-16 21:00,584.0,252.0,0.0,580.0,37.0,876.0,0.0,13.0,51.0,27.0,247.0
ZoneA,2023-03-16 22:00,556.0,250.0,0.0,210.0,58.0,941.0,0.0,9.0,41.0,14.0,296.0
ZoneA,2023-03-16 23:00,559.0,265.0,0.0,11.0,202.0,1038.0,0.0,8.0,37.0,11.0,313.0
ZoneA,2023-03-17 0:00,554.0,269.0,0.0,0.0,245.0,1066.0,0.0,7.0,38.0,12.0,311.0
ZoneA,2023-03-17 1:00,554.0,266.0,0.0,0.0,244.0,997.0,0.0,6.0,39.0,12.0,307.0
ZoneA,2023-03-17 2:00,566.0,261.0,0.0,0.0,219.0,918.0,0.0,5.0,40.0,12.0,304.0
ZoneA,2023-03-17 3:00,560.0,248.0,0.0,0.0,164.0,876.0,0.0,5.0,39.0,9.0,307.0
ZoneA,2023-03-17 4:00,552.0,242.0,1.0,0.0,82.0,867.0,0.0,5.0,37.0,5.0,321.0
ZoneA,2023-03-17 5:00,551.0,241.0,1.0,0.0,53.0,885.0,0.0,5.0,35.0,3.0,328.0
ZoneA,2023-03-17 6:00,544.0,235.0,0.0,0.0,32.0,887.0,0.0,5.0,34.0,2.0,331.0
ZoneA,2023-03-17 7:00,548.0,241.0,0.0,0.0,33.0,907.0,0.0,5.0,34.0,2.0,333.0
ZoneA,2023-03-17 8:00,553.0,242.0,0.0,0.0,31.0,942.0,0.0,5.0,33.0,2.0,334.0
ZoneA,2023-03-17 9:00,562.0,250.0,0.0,0.0,76.0,1007.0,0.0,5.0,34.0,4.0,330.0
ZoneA,2023-03-17 10:00,585.0,267.0,0.0,0.0,107.0,1148.0,0.0,5.0,33.0,5.0,330.0
ZoneA,2023-03-17 11:00,587.0,277.0,0.0,4.0,183.0,1154.0,0.0,5.0,35.0,8.0,321.0
ZoneA,2023-03-17 12:00,565.0,262.0,0.0,174.0,253.0,959.0,0.0,4.0,45.0,19.0,278.0
ZoneA,2023-03-17 13:00,540.0,241.0,0.0,472.0,85.0,805.0,0.0,3.0,51.0,26.0,249.0
ZoneA,2023-03-17 14:00,568.0,250.0,0.0,564.0,32.0,794.0,0.0,6.0,53.0,27.0,244.0
ZoneA,2023-03-17 15:00,571.0,249.0,0.0,502.0,30.0,811.0,0.0,6.0,51.0,25.0,252.0
ZoneA,2023-03-17 16:00,579.0,248.0,0.0,454.0,31.0,827.0,0.0,6.0,50.0,23.0,257.0
ZoneA,2023-03-17 17:00,566.0,242.0,0.0,439.0,34.0,850.0,0.0,6.0,49.0,22.0,260.0
ZoneA,2023-03-17 18:00,567.0,248.0,0.0,443.0,32.0,821.0,0.0,5.0,49.0,22.0,259.0
ZoneA,2023-03-17 19:00,575.0,257.0,0.0,320.0,36.0,947.0,0.0,5.0,44.0,17.0,284.0
ZoneA,2023-03-17 20:00,598.0,272.0,0.0,169.0,39.0,1067.0,0.0,7.0,37.0,10.0,312.0
ZoneA,2023-03-17 21:00,556.0,261.0,0.0,77.0,54.0,1024.0,0.0,6.0,35.0,7.0,325.0
ZoneA,2023-03-17 22:00,531.0,256.0,0.0,24.0,145.0,974.0,0.0,4.0,36.0,9.0,319.0
ZoneA,2023-03-17 23:00,533.0,260.0,0.0,2.0,185.0,1000.0,0.0,4.0,36.0,9.0,318.0
ZoneA,2023-03-18 0:00,552.0,260.0,0.0,0.0,192.0,1029.0,0.0,4.0,36.0,9.0,316.0
ZoneA,2023-03-18 1:00,547.0,259.0,0.0,0.0,143.0,1005.0,0.0,5.0,35.0,7.0,323.0
ZoneA,2023-03-18 2:00,546.0,257.0,0.0,0.0,72.0,981.0,0.0,5.0,33.0,4.0,334.0
ZoneA,2023-03-18 3:00,540.0,251.0,0.0,0.0,32.0,923.0,0.0,5.0,33.0,2.0,338.0
ZoneA,2023-03-18 4:00,527.0,246.0,0.0,0.0,30.0,836.0,0.0,9.0,34.0,2.0,337.0
ZoneA,2023-03-18 5:00,545.0,237.0,0.0,0.0,28.0,875.0,0.0,10.0,34.0,2.0,333.0
ZoneA,2023-03-18 6:00,557.0,230.0,0.0,0.0,29.0,926.0,0.0,10.0,33.0,2.0,331.0
ZoneA,2023-03-18 7:00,560.0,231.0,0.0,0.0,25.0,917.0,0.0,6.0,34.0,1.0,330.0
ZoneA,2023-03-18 8:00,538.0,236.0,0.0,0.0,28.0,939.0,0.0,5.0,32.0,2.0,336.0
ZoneA,2023-03-18 9:00,520.0,231.0,0.0,0.0,29.0,845.0,0.0,5.0,34.0,2.0,334.0
ZoneA,2023-03-18 10:00,522.0,238.0,0.0,0.0,32.0,868.0,0.0,7.0,33.0,2.0,336.0
ZoneA,2023-03-18 11:00,510.0,241.0,0.0,1.0,33.0,904.0,0.0,9.0,32.0,2.0,341.0
ZoneA,2023-03-18 12:00,522.0,251.0,0.0,35.0,39.0,943.0,0.0,5.0,33.0,4.0,335.0
ZoneA,2023-03-18 13:00,532.0,247.0,0.0,68.0,86.0,944.0,0.0,8.0,36.0,8.0,318.0
ZoneA,2023-03-18 14:00,551.0,242.0,0.0,252.0,50.0,847.0,0.0,7.0,44.0,16.0,285.0
ZoneA,2023-03-18 15:00,551.0,230.0,0.0,404.0,30.0,723.0,0.0,9.0,51.0,22.0,254.0
ZoneA,2023-03-18 16:00,559.0,233.0,0.0,320.0,31.0,787.0,0.0,9.0,47.0,18.0,271.0
ZoneA,2023-03-18 17:00,536.0,219.0,0.0,394.0,26.0,694.0,0.0,9.0,51.0,22.0,252.0
ZoneA,2023-03-18 18:00,547.0,223.0,0.0,505.0,25.0,703.0,0.0,6.0,54.0,26.0,239.0
ZoneA,2023-03-18 19:00,584.0,237.0,0.0,608.0,28.0,794.0,0.0,7.0,54.0,28.0,235.0
ZoneA,2023-03-18 20:00,576.0,241.0,0.0,407.0,27.0,846.0,0.0,8.0,48.0,21.0,264.0
ZoneA,2023-03-18 21:00,549.0,259.0,0.0,193.0,30.0,841.0,0.0,6.0,41.0,12.0,302.0
ZoneA,2023-03-18 22:00,548.0,268.0,0.0,53.0,66.0,945.0,0.0,5.0,35.0,6.0,327.0
ZoneA,2023-03-18 23:00,545.0,269.0,0.0,3.0,121.0,998.0,0.0,5.0,34.0,6.0,329.0
ZoneA,2023-03-19 0:00,558.0,269.0,0.0,0.0,145.0,1036.0,0.0,6.0,35.0,7.0,325.0
ZoneA,2023-03-19 1:00,553.0,263.0,0.0,0.0,136.0,997.0,0.0,8.0,35.0,7.0,325.0
ZoneA,2023-03-19 2:00,555.0,268.0,0.0,0.0,89.0,990.0,0.0,5.0,34.0,5.0,333.0
ZoneA,2023-03-19 3:00,540.0,255.0,0.0,0.0,68.0,956.0,0.0,4.0,33.0,4.0,334.0
ZoneA,2023-03-19 4:00,532.0,254.0,0.0,0.0,35.0,966.0,0.0,4.0,32.0,2.0,342.0
ZoneA,2023-03-19 5:00,517.0,250.0,0.0,0.0,30.0,925.0,0.0,4.0,32.0,2.0,343.0
ZoneA,2023-03-19 6:00,513.0,247.0,0.0,0.0,28.0,879.0,0.0,4.0,32.0,2.0,341.0
ZoneA,2023-03-19 7:00,507.0,244.0,0.0,0.0,29.0,902.0,0.0,4.0,32.0,2.0,343.0
ZoneA,2023-03-19 8:00,520.0,255.0,0.0,0.0,30.0,948.0,0.0,4.0,31.0,2.0,345.0
ZoneA,2023-03-19 9:00,520.0,255.0,0.0,0.0,68.0,973.0,0.0,4.0,32.0,4.0,338.0
ZoneA,2023-03-19 10:00,527.0,256.0,0.0,0.0,178.0,985.0,0.0,3.0,36.0,9.0,319.0
ZoneA,2023-03-19 11:00,538.0,253.0,0.0,6.0,353.0,922.0,0.0,3.0,43.0,17.0,286.0
ZoneA,2023-03-19 12:00,531.0,241.0,0.0,286.0,288.0,795.0,0.0,2.0,52.0,27.0,247.0
ZoneA,2023-03-19 13:00,563.0,234.0,0.0,713.0,42.0,740.0,0.0,6.0,57.0,33.0,219.0
ZoneA,2023-03-19 14:00,584.0,236.0,0.0,790.0,33.0,754.0,0.0,10.0,58.0,34.0,214.0
ZoneA,2023-03-19 15:00,575.0,235.0,0.0,742.0,28.0,730.0,0.0,6.0,58.0,33.0,216.0
ZoneA,2023-03-19 16:00,584.0,245.0,0.0,701.0,29.0,762.0,0.0,7.0,56.0,31.0,225.0
ZoneA,2023-03-19 17:00,567.0,239.0,0.0,619.0,32.0,748.0,0.0,6.0,55.0,29.0,232.0
ZoneA,2023-03-19 18:00,569.0,236.0,0.0,536.0,31.0,736.0,0.0,6.0,54.0,27.0,239.0
ZoneA,2023-03-19 19:00,558.0,231.0,0.0,443.0,29.0,724.0,0.0,7.0,52.0,24.0,249.0
ZoneA,2023-03-19 20:00,561.0,239.0,0.0,415.0,30.0,748.0,0.0,8.0,50.0,22.0,257.0
ZoneA,2023-03-19 21:00,549.0,267.0,0.0,319.0,28.0,767.0,0.0,7.0,46.0,18.0,281.0
ZoneA,2023-03-19 22:00,531.0,290.0,0.0,107.0,79.0,894.0,0.0,9.0,38.0,10.0,323.0
ZoneA,2023-03-19 23:00,532.0,293.0,0.0,7.0,172.0,1029.0,0.0,9.0,35.0,9.0,330.0
ZoneA,2023-03-20 0:00,529.0,282.0,0.0,0.0,210.0,1115.0,0.0,9.0,34.0,10.0,326.0
ZoneA,2023-03-20 1:00,525.0,277.0,0.0,0.0,201.0,1083.0,0.0,8.0,35.0,10.0,325.0
ZoneA,2023-03-20 2:00,523.0,277.0,0.0,0.0,146.0,1068.0,0.0,8.0,33.0,7.0,334.0
ZoneA,2023-03-20 3:00,515.0,265.0,0.0,0.0,112.0,982.0,0.0,6.0,33.0,6.0,335.0
ZoneA,2023-03-20 4:00,526.0,258.0,0.0,0.0,35.0,999.0,0.0,6.0,31.0,2.0,346.0
ZoneA,2023-03-20 5:00,529.0,257.0,0.0,0.0,33.0,994.0,0.0,5.0,31.0,2.0,345.0
ZoneA,2023-03-20 6:00,536.0,257.0,0.0,0.0,34.0,1021.0,0.0,7.0,31.0,2.0,345.0
ZoneA,2023-03-20 7:00,534.0,335.0,0.0,0.0,34.0,1008.0,0.0,6.0,30.0,2.0,365.0
ZoneA,2023-03-20 8:00,549.0,459.0,0.0,0.0,38.0,1005.0,0.0,7.0,29.0,2.0,391.0
ZoneA,2023-03-20 9:00,572.0,504.0,1.0,0.0,75.0,1114.0,0.0,6.0,28.0,3.0,390.0
ZoneA,2023-03-20 10:00,585.0,519.0,1.0,0.0,284.0,1249.0,0.0,6.0,33.0,11.0,361.0
ZoneA,2023-03-20 11:00,595.0,529.0,1.0,11.0,402.0,1271.0,0.0,6.0,36.0,15.0,345.0
ZoneA,2023-03-20 12:00,592.0,459.0,0.0,216.0,369.0,1128.0,0.0,7.0,42.0,21.0,308.0
ZoneA,2023-03-20 13:00,574.0,306.0,0.0,528.0,228.0,978.0,0.0,5.0,51.0,29.0,253.0
ZoneA,2023-03-20 14:00,555.0,257.0,0.0,604.0,67.0,1009.0,0.0,6.0,49.0,27.0,254.0
ZoneA,2023-03-20 15:00,527.0,250.0,0.0,617.0,35.0,938.0,0.0,6.0,50.0,27.0,252.0
ZoneA,2023-03-20 16:00,547.0,256.0,0.0,658.0,26.0,885.0,0.0,6.0,52.0,29.0,245.0
ZoneA,2023-03-20 17:00,565.0,261.0,0.0,716.0,27.0,909.0,0.0,9.0,53.0,30.0,240.0
ZoneA,2023-03-20 18:00,568.0,255.0,0.0,722.0,32.0,903.0,0.0,8.0,53.0,30.0,237.0
ZoneA,2023-03-20 19:00,566.0,251.0,0.0,724.0,31.0,882.0,0.0,8.0,54.0,31.0,235.0
ZoneA,2023-03-20 20:00,576.0,277.0,0.0,722.0,34.0,927.0,0.0,7.0,52.0,30.0,243.0
ZoneA,2023-03-20 21:00,561.0,302.0,0.0,626.0,32.0,933.0,0.0,9.0,49.0,27.0,261.0
ZoneA,2023-03-20 22:00,562.0,318.0,0.0,275.0,45.0,1072.0,0.0,8.0,39.0,14.0,312.0
ZoneA,2023-03-20 23:00,549.0,309.0,0.0,14.0,233.0,1105.0,0.0,7.0,36.0,11.0,324.0
ZoneA,2023-03-21 0:00,556.0,312.0,0.0,0.0,307.0,1116.0,0.0,6.0,38.0,13.0,315.0
